company,country,county,city,address,postal_code,category,subcategory,type,registration_id,email,email2,email3,phone,phone2,phone3,website,contact_person,contact_dept,contact_title,products,services,activity,employees,revenue,founded,vat_id,cui,status,notes,anofm_email,anofm_phone,anofm_address,web_email,web_phone,web_website,best_email,best_phone,best_address,verified,source_file,source_system,scrape_date,update_date,export_date,priority,score,tags,campaign_id,notes2
SC ANDROMI COM SRL,RO,Bihor,,VA 6606/28.11.2013,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA9535/11.10.2018,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA,STR. OGORULUI NR.135-STAND A 4",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
IEFTINEL SRL,RO,Bihor,ANULAT  VA8835/23.06.2017,VA12367/07.03.2023,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12366/07.03.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, CALEA CLUJULUI, NR 197/B",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
NEREUS LOGISTIC SRL,RO,Bihor,,VA10888/15.12.2020,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA10888/15.12.2020,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR.DAMBOVITEI, NR. 29",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
ALPIN 57 LUX S.A,RO,Bihor,,"SEBES, STR. MIHAIL KOGALNICEANU, NR.48",,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA10984/03.03.2021,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SEBES, STR. MIHAIL KOGALNICEANU, NR.48",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
PERET PROD SRL,RO,Bihor,,VA11498/07.12.2021,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA11498/07.12.2021,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"CIHEI, COM. SANMARTIN, STR. MARE, NR. 108",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
OMNIA GUSTI SRL,RO,Bihor,,"VA-BC-15688/13.08.2024, preschimbat, nume administrator in baza cer 15726/07.08.2024",,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA11615/16.02.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"VA-BC-15688/13.08.2024, preschimbat, nume administrator in baza cer 15726/07.08.2024",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
RONNA PRO MARKET COMPANY SRL,RO,Bihor,,VA11689/25.03.2022,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA11688/25.03.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. PROF. GHEORGHE COSTA FORU, NR. 15 - 17",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
SC EVOIL GAZ SRL,RO,Bihor,,VA12099/17.10.2022,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12099/17.10.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. RAMPEI, NR. 6",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
SC VIADAN SRL CLUJ-NAPOCA,RO,Bihor,,VA12163/15.11.2022,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12163/15.11.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. FABRICILOR, NR. 2 J",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
BETTY ICE DISTRIBUTIE SRL,RO,Bihor,Decizie 2856/15.03.2023,"Botosani, parc M. Eminescu",,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12330/10.02.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. DAMBOVITEI, NR. 29",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
MARC KING SRL,RO,Bihor,,VA13023/20.11.2023,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA13023/20.11.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SANTION, NR. 171 C",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
YNA TOP LOGISTIK SRL,RO,Bihor,,VA13096/19.12.2023,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA13096/19.12.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. UZINELOR, NR. 80",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
SC MIRACOL POLAR SRL,RO,Bihor,,VA13385/30.04.2024,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA13385/30.04.2024,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SALONTA, STR. SARCADULUI, NR. 4",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
HONEST FOOD SRL,RO,Bihor,ANULAT  VA13790/08.11.2024,VA14582/03.11.2025,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA14582/03.11.2025,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,cariere@piata9.com,40756137375,,,,,cariere@piata9.com,+40756137375,"ORADEA CETATE, CORP G SI H, STR. E. GOJDU, NR. 41",,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
BURSA ISKENDER KEBAB SRL,RO,Bihor,,VA-BC-17232/12.08.2024,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA14034/26.02.2025,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,VA-BC-17232/12.08.2024,,31.inregistrate-depozit-alimentar-2025_1_2.xls,,,,,,,,,
SC ANDROMI COM SRL,RO,Bihor,,VA 6606/28.11.2013,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA9535/11.10.2018,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA,STR. OGORULUI NR.135-STAND A 4",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
IEFTINEL SRL,RO,Bihor,ANULAT  VA8835/23.06.2017,VA12367/07.03.2023,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12366/07.03.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, CALEA CLUJULUI, NR 197/B",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
NEREUS LOGISTIC SRL,RO,Bihor,,VA10888/15.12.2020,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA10888/15.12.2020,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR.DAMBOVITEI, NR. 29",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
ALPIN 57 LUX S.A,RO,Bihor,,"SEBES, STR. MIHAIL KOGALNICEANU, NR.48",,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA10984/03.03.2021,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SEBES, STR. MIHAIL KOGALNICEANU, NR.48",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
PERET PROD SRL,RO,Bihor,,VA11498/07.12.2021,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA11498/07.12.2021,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"CIHEI, COM. SANMARTIN, STR. MARE, NR. 108",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
OMNIA GUSTI SRL,RO,Bihor,,"VA-BC-15688/13.08.2024, preschimbat, nume administrator in baza cer 15726/07.08.2024",,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA11615/16.02.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"VA-BC-15688/13.08.2024, preschimbat, nume administrator in baza cer 15726/07.08.2024",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
RONNA PRO MARKET COMPANY SRL,RO,Bihor,,VA11689/25.03.2022,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA11688/25.03.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. PROF. GHEORGHE COSTA FORU, NR. 15 - 17",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
SC EVOIL GAZ SRL,RO,Bihor,,VA12099/17.10.2022,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12099/17.10.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. RAMPEI, NR. 6",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
SC VIADAN SRL CLUJ-NAPOCA,RO,Bihor,,VA12163/15.11.2022,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12163/15.11.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. FABRICILOR, NR. 2 J",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
BETTY ICE DISTRIBUTIE SRL,RO,Bihor,Decizie 2856/15.03.2023,"Botosani, parc M. Eminescu",,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12330/10.02.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. DAMBOVITEI, NR. 29",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
MARC KING SRL,RO,Bihor,,VA13023/20.11.2023,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA13023/20.11.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SANTION, NR. 171 C",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
YNA TOP LOGISTIK SRL,RO,Bihor,,VA13096/19.12.2023,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA13096/19.12.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. UZINELOR, NR. 80",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
SC MIRACOL POLAR SRL,RO,Bihor,,VA13385/30.04.2024,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA13385/30.04.2024,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SALONTA, STR. SARCADULUI, NR. 4",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
HONEST FOOD SRL,RO,Bihor,ANULAT  VA13790/08.11.2024,VA14582/03.11.2025,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA14582/03.11.2025,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,cariere@piata9.com,40756137375,,,,,cariere@piata9.com,+40756137375,"ORADEA CETATE, CORP G SI H, STR. E. GOJDU, NR. 41",,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
BURSA ISKENDER KEBAB SRL,RO,Bihor,,VA-BC-17232/12.08.2024,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA14034/26.02.2025,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,VA-BC-17232/12.08.2024,,31.inregistrate-depozit-alimentar-2025.xls,,,,,,,,,
FORELIT  SRL,RO,Bihor,,350/05.03.2010,,DEPOZIT LEGUME FRUCTE,,,350/05.03.2010,,,,,,,,,,,,,30. Depozite de legume si fructe,,,,,,,,,,,,,,,,"SANTIMREU - MAIERISTE,  INCINTA   FRIGOFRUCT",,30.-Depozite-de-legume-si-fructe_1.xls,,,,,,,,,
FRIGOFRUCT SRL,RO,Bihor,,1615/07.01.2014,,DEPOZIT LEGUME FRUCTE,,,2064/06.07.2016,,,,,,,,,,,,,30. Depozite de legume si fructe,,,,,,,,,,,,,,,,"SANTIMBREU, MAIERISTE CF2498",,30.-Depozite-de-legume-si-fructe_1.xls,,,,,,,,,
MICOJOR  SRL,RO,Bihor,,3931/21.11.2024,,DEPOZIT LEGUME FRUCTE,,,3403/16.11.2022,,,,,,,,,,,,,30. Depozite de legume si fructe,,,,,,,,,,,,,,,,"ORADEA, STR. OGORULUI, NR.135, CAM. FRIG. R2",,30.-Depozite-de-legume-si-fructe_1.xls,,,,,,,,,
MONOM IMPEX SRL,RO,Bihor,,2058/21.06.2022,,DEPOZIT LEGUME FRUCTE,,,3402/16.11.2022,,,,,,,,,,,,,30. Depozite de legume si fructe,,,,,,,,,,,,,,,,"ORADEA, STR. OGORULUI, NR.135, CAM. FRIG. R3,R4",,30.-Depozite-de-legume-si-fructe_1.xls,,,,,,,,,
SC ANDROMI COM SRL,RO,Bihor,,VA 6606/28.11.2013,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA9535/11.10.2018,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA,STR. OGORULUI NR.135-STAND A 4",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
IEFTINEL SRL,RO,Bihor,ANULAT  VA8835/23.06.2017,VA12367/07.03.2023,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12366/07.03.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, CALEA CLUJULUI, NR 197/B",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
NEREUS LOGISTIC SRL,RO,Bihor,,VA10888/15.12.2020,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA10888/15.12.2020,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR.DAMBOVITEI, NR. 29",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
ALPIN 57 LUX S.A,RO,Bihor,,"SEBES, STR. MIHAIL KOGALNICEANU, NR.48",,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA10984/03.03.2021,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SEBES, STR. MIHAIL KOGALNICEANU, NR.48",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
PERET PROD SRL,RO,Bihor,,VA11498/07.12.2021,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA11498/07.12.2021,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"CIHEI, COM. SANMARTIN, STR. MARE, NR. 108",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
OMNIA GUSTI SRL,RO,Bihor,,"VA-BC-15688/13.08.2024, preschimbat, nume administrator in baza cer 15726/07.08.2024",,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA11615/16.02.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"VA-BC-15688/13.08.2024, preschimbat, nume administrator in baza cer 15726/07.08.2024",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
RONNA PRO MARKET COMPANY SRL,RO,Bihor,,VA11689/25.03.2022,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA11688/25.03.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. PROF. GHEORGHE COSTA FORU, NR. 15 - 17",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
SC EVOIL GAZ SRL,RO,Bihor,,VA12099/17.10.2022,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12099/17.10.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. RAMPEI, NR. 6",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
SC VIADAN SRL CLUJ-NAPOCA,RO,Bihor,,VA12163/15.11.2022,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12163/15.11.2022,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. FABRICILOR, NR. 2 J",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
BETTY ICE DISTRIBUTIE SRL,RO,Bihor,Decizie 2856/15.03.2023,"Botosani, parc M. Eminescu",,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA12330/10.02.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. DAMBOVITEI, NR. 29",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
MARC KING SRL,RO,Bihor,,VA13023/20.11.2023,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA13023/20.11.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SANTION, NR. 171 C",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
YNA TOP LOGISTIK SRL,RO,Bihor,,VA13096/19.12.2023,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA13096/19.12.2023,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ORADEA, STR. UZINELOR, NR. 80",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
SC MIRACOL POLAR SRL,RO,Bihor,,VA13385/30.04.2024,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA13385/30.04.2024,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SALONTA, STR. SARCADULUI, NR. 4",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
HONEST FOOD SRL,RO,Bihor,ANULAT  VA13790/08.11.2024,VA14582/03.11.2025,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA14582/03.11.2025,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,cariere@piata9.com,40756137375,,,,,cariere@piata9.com,+40756137375,"ORADEA CETATE, CORP G SI H, STR. E. GOJDU, NR. 41",,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
BURSA ISKENDER KEBAB SRL,RO,Bihor,,VA-BC-17232/12.08.2024,,DEPOZIT ALIMENTAR. REGIM FRIG,,,VA14034/26.02.2025,,,,,,,,,,,,,31.inregistrate depozit alimentar,,,,,,,,,,,,,,,,VA-BC-17232/12.08.2024,,31.inregistrate-depozit-alimentar-2025_1.xls,,,,,,,,,
FRIGOFRUCT SRL,RO,Bihor,,1615/07.01.2014,,UNITATE PRELUCRARE LEGUME,,,1615/07.01.2014,,,,,,,,,,,,,07. Prelucrarea si conservarea fructelor si legumelor,,,,,,,,,,,,,,,,"SANTIMREU,LOC MAIERISTE,CF NR.2498",,07.-Prelucrarea-si-conservarea-fructelor-si-legumelor_1.xls,,,,,,,,,
FORELIT  SRL,RO,Bihor,,350/05.03.2010,,DEPOZIT LEGUME FRUCTE,,,350/05.03.2010,,,,,,,,,,,,,30. Depozite de legume si fructe.xls,,,,,,,,,,,,,,,,"SANTIMREU - MAIERISTE,  INCINTA   FRIGOFRUCT",,30.-Depozite-de-legume-si-fructe.xls,,,,,,,,,
FRIGOFRUCT SRL,RO,Bihor,,1615/07.01.2014,,DEPOZIT LEGUME FRUCTE,,,2064/06.07.2016,,,,,,,,,,,,,30. Depozite de legume si fructe.xls,,,,,,,,,,,,,,,,"SANTIMBREU, MAIERISTE CF2498",,30.-Depozite-de-legume-si-fructe.xls,,,,,,,,,
MICOJOR  SRL,RO,Bihor,,3931/21.11.2024,,DEPOZIT LEGUME FRUCTE,,,3403/16.11.2022,,,,,,,,,,,,,30. Depozite de legume si fructe.xls,,,,,,,,,,,,,,,,"ORADEA, STR. OGORULUI, NR.135, CAM. FRIG. R2",,30.-Depozite-de-legume-si-fructe.xls,,,,,,,,,
MONOM IMPEX SRL,RO,Bihor,,2058/21.06.2022,,DEPOZIT LEGUME FRUCTE,,,3402/16.11.2022,,,,,,,,,,,,,30. Depozite de legume si fructe.xls,,,,,,,,,,,,,,,,"ORADEA, STR. OGORULUI, NR.135, CAM. FRIG. R3,R4",,30.-Depozite-de-legume-si-fructe.xls,,,,,,,,,
