company,country,county,city,address,postal_code,category,subcategory,type,registration_id,email,email2,email3,phone,phone2,phone3,website,contact_person,contact_dept,contact_title,products,services,activity,employees,revenue,founded,vat_id,cui,status,notes,anofm_email,anofm_phone,anofm_address,web_email,web_phone,web_website,best_email,best_phone,best_address,verified,source_file,source_system,scrape_date,update_date,export_date,priority,score,tags,campaign_id,notes2
SC AGROLOTUS SRL,RO,Alba,TEIUS,"TEIUS, STR. CLUJULUI, NR. 1",,DEPOZIT CEREALE,,,397/29.07.2010,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"TEIUS, STR. CLUJULUI, NR. 1",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
SC GOLDEN WOOD SRL,RO,Alba,,"MUN. ALBA IULIA, STR. GARII, NR.4",,DEPOZIT CEREALE,,,930/03.07.2019,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"MUN. ALBA IULIA, STR. GARII, NR.4",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
DANADVICE SRL,RO,Alba,,"COM.ROSIA DE SECAS, NR.FN",,DEPOZIT CEREALE,,,579/05.10.2012,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"COM.ROSIA DE SECAS, NR.FN",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
SPERANTA E.L SRL,RO,Alba,,"CETATEA DE BALTA, STR. GAZULUI, FN",,DEPOZIT CEREALE,,,656/18.02.2014,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"CETATEA DE BALTA, STR. GAZULUI, FN",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
NOVIA BIIA SRL,RO,Alba,,"SONA, STR. 6 MARTIE, FN",,DEPOZIT CEREALE,,,759/17.11.2015,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"SONA, STR. 6 MARTIE, FN",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
MAILAT DRAGOS IOAN IF,RO,Alba,,"IGHIU,NR.2B",,DEPOZIT CEREALE,,,974/15.05.2020,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"IGHIU,NR.2B",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
AGROMAX  MAN SRL,RO,Alba,,"BARABANT,STR.GARII,NR.4",,DEPOZIT CEREALE,,,993/24.07.2020,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"BARABANT,STR.GARII,NR.4",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
MAGIC GRUP SRL,RO,Alba,,"SARD,COM.IGHIU,NR.550E",,DEPOZIT CEREALE,,,1031/23.12.2020,,STR.CALARASI,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,info@pensiunea-magic.roemi,"NR.72A""",,ALBA,,,"SEBES,STR.CALARASI,NR.72A",,,,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
MON AGRAR KULTURAN SRL,RO,Alba,,"ROSIA DE SECAS,STR.SCOLII,NR.260",,DEPOZIT CEREALE,,,1127/23.12.2022,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"ROSIA DE SECAS,STR.SCOLII,NR.260",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
MECSOL GALDA SRL,RO,Alba,Galda de Jos,"GALDA DE JOS, STR. PRINCIPALA, NR. 573",,DEPOZIT CEREALE,,,1131/25.01.2023,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"GALDA DE JOS, STR. PRINCIPALA, NR. 573",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
Inchise din propria initiativa:,RO,Alba,,,,,,,,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,,,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
B&B TEAM SRL,RO,Alba,,".SANTIMBRU,CALEA BLAJULU,NR.2",,DEPOZIT CEREALE,,,559/05.06.2012,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,".SANTIMBRU,CALEA BLAJULU,NR.2",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
SC COMCEREAL SRL,RO,Alba,BLAJ,"BLAJ, STR. M. KOGALNICEANU, NR. 42",,DEPOZIT CEREALE,,,231/08.10.2008,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,mihaela.bursuc@comcerealbt.ro,40758990515,,,,,mihaela.bursuc@comcerealbt.ro,40758990515,"BLAJ, STR. M. KOGALNICEANU, NR. 42",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
SOCIETATEA AGRICOLA PETROVIA PETRESTI,RO,Alba,PETRESTI,"PETRESTI, STR. MIHAI VITEAZU,NR. 72B",,DEPOZIT CEREALE,,,388/08.07.2010,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"PETRESTI, STR. MIHAI VITEAZU,NR. 72B",,29.inregistrate-depozite-seminte-de-consum_1.xls,,,,,,,,,
RAUL FRUCT EXPERT SRL-D,RO,Alba,,"ALBA IULIA,FANTANELE, NR.21",,DEPOZIT LEGUME-FRUCTE,,,768/09.02.2016,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"ALBA IULIA,FANTANELE, NR.21",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
CABANA LOREDANA SRL,RO,Alba,,"SAT POPESTII DE JOS,NR.369,COM.VADU MOTILOR",,DEPOZIT LEGUME FRUCTE,,,1005/14.08.2020,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"SAT POPESTII DE JOS,NR.369,COM.VADU MOTILOR",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
DALI MAR PLUS,RO,Alba,,"BISTRA.CALEA TURZII,NR.80A",,DEPOZIT LEGUME FRUCTE,,,1040/24.02.2021,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"BISTRA.CALEA TURZII,NR.80A",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
AXA FOOD PROD SRL,RO,Alba,,"ALBA IULIA,TARLA DUPA GARA CF107872",,DEPOZIT LEGUME FRUCTE,,,1069/27.08.2021,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"ALBA IULIA,TARLA DUPA GARA CF107872",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
POMICOLA BOZ SRL,RO,Alba,,"BOZ,Com.DOSTAT Nr.40",,DEPOZIT LEGUME FRUCTE,,,940/01.08.2019,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"BOZ,Com.DOSTAT Nr.40",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
MONTANARO SRL,RO,Alba,,"BUCERDEA VINOASA,NR.14,COM.IGHIU",,DEPOZIT LEGUME FRUCTE,,,1156/13.09.2023,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"BUCERDEA VINOASA,NR.14,COM.IGHIU",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
AGRILINE SRL,RO,Alba,,"PIANU DE JOS,STR.PRINCIPALA, NR.70042",,DEPOZIT LEGUME FRUCTE,,,1189/16.12.2024,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"PIANU DE JOS,STR.PRINCIPALA, NR.70042",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
Inchise din proprie initiativa,RO,Alba,,,,,,,,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,,,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
ALMINA GOLD SRL,RO,Alba,,"ALBA IULIA, STR. FANTANELE, NR.21",,DEPOZIT LEGUME-FRUCTE,,,677/22.05.2014,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"ALBA IULIA, STR. FANTANELE, NR.21",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
SC ELECTRIC GERMAN SOLAR SRL,RO,Alba,,"ALBA IULIA, STR. FANTANELELOR, NR. 21",,DEPOZIT LEGUME-FRUCTE,,,432/29.11.2010,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"ALBA IULIA, STR. FANTANELELOR, NR. 21",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
CANALCOST RO SRL,RO,Alba,,"LOC. BARABANT,MUN. ALBA IULIA,STR. GARII, NR. 2A,AP.U1",,DEPOZIT LEGUME-FRUCTE,,,600/18.12.2012,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"LOC. BARABANT,MUN. ALBA IULIA,STR. GARII, NR. 2A,AP.U1",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
RICO FRESH SRL,RO,Alba,,"ALBA IULIA, CALEA MOTILOR, NR.106",,DEPOZIT LEGUME-FRUCTE,,,671/25.04.2014,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"ALBA IULIA, CALEA MOTILOR, NR.106",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
SC INTERFRUCT SRL,RO,Alba,,"CAMPENI, STR. TURZII, NR. 18",,DEPOZIT LEGUME-FRUCTE,,,369/07.06.2010,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"CAMPENI, STR. TURZII, NR. 18",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
NELMAR EUROFRUIT SRL,RO,Alba,,"SEBES, LANCRAM, DN1,KM 372+300",,DEPOZIT LEGUME FRUCTE,,,869/16.02.2018,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"SEBES, LANCRAM, DN1,KM 372+300",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
DALI MAR PLUS,RO,Alba,,"BISTRA.CALEA TURZII,NR.80A",,DEPOZIT LEGUME FRUCTE,,,818/25.11.2016,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"BISTRA.CALEA TURZII,NR.80A",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
VLAD BUSUIOC LEGUME FRUCTE,RO,Alba,,"BLAJ,STR.TUDOR VLADIMIRESCU,NR.80",,DEPOZIT LEGUME FRUCTE,,,1022/13.11.2020,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"BLAJ,STR.TUDOR VLADIMIRESCU,NR.80",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
J & S ONION*S AGRI SRL,RO,Alba,,"SAT PIANU DE JOS,COM.PIAN,STR.HOREANR.1H",,DEPOZIT LEGUME FRUCTE,,,1018/22.07.2021,,,,,,,,,,,,,30.inregistrate depozite legume si fructe,,,,,,,,,,,,,,,,"SAT PIANU DE JOS,COM.PIAN,STR.HOREANR.1H",,30.inregistrate-depozite-legume-si-fructe_1.xls,,,,,,,,,
RAO LOGISTIC S.R.L.,RO,Alba,,"BLAJ,Str.ASTRA,Nr.26,DEMISOL",,BAR,,,985/07.07.2020,,,,,,,,,,,,,36.inregistrate baruri.xls,,,,,,,,,,,,,,,,"BLAJ,Str.ASTRA,Nr.26,DEMISOL",,36.inregistrate-baruri.xls,,,,,,,,,
RAO LOGISTIC S.R.L.,RO,Alba,,"BLAJ,Str.ASTRA,Nr.26,DEMISOL",,BAR,,,988/14.07.2020,,,,,,,,,,,,,36.inregistrate baruri.xls,,,,,,,,,,,,,,,,"BLAJ,Str.ASTRA,Nr.26,DEMISOL",,36.inregistrate-baruri.xls,,,,,,,,,
Sedian Logistic SRL,RO,Alba,,VA 10339/16.05.2023,,Cofetarie Patiserie,,,VA 10339/16.05.2023,,,,,,,,,,,,,21.inregistrate cofetarie patiserie.xls,,,,,,,,,,,,,,,,"Alba Iulia,Str.Vanatorilor,Bl.11B,P",,21.inregistrate-cofetarie_patiserie.xls,,,,,,,,,
Sedian Logistic SRL,RO,Alba,,VA 10339/16.05.2023,,Cofetarie Patiserie,,,9752/14.01.2022,,,,,,,,,,,,,21.inregistrate cofetarie patiserie.xls,,,,,,,,,,,,,,,,"Alba Iulia,Str.Trandafirilor,Nr.13,Spatiu 2",,21.inregistrate-cofetarie_patiserie.xls,,,,,,,,,
Rao Logistics SRL,RO,Alba,,11267/12.06.2025,,Catering,,,11267/12.06.2025,,,,,,,,,,,,,30.inregistrate catering,,,,,,,,,,,,,,,,"Ocna Mures,Str.Nicolae Iorga,Nr.32",,30.inregistrate-catering_1.xls,,,,,,,,,
Titanic Logistics SRL,RO,Alba,,11315/21.07.2025,,Cantina,,,7148/08.04.2016,,,,,,,,,,,,,19.inregistrate cantina,,,,,,,,,,,,,,,,"Lancram, Sebes, Str. Noua, Nr.210D",,19.inregistrate-cantina_1_2.xls,,,,,,,,,
Titanic Logistics SRL,RO,Alba,,11315/21.07.2025,,Cantina,,,11315/21.07.2025,,,,,,,,,,,,,19.inregistrate cantina,,,,,,,,,,,,,,,,"Sebes,DJ106K,Nr.151,CF 100531",,19.inregistrate-cantina_1_2.xls,,,,,,,,,
RAO LOGISTIC S.R.L.,RO,Alba,,"BLAJ,Str.ASTRA,Nr.26,DEMISOL",,BAR,,,985/07.07.2020,,,,,,,,,,,,,36.inregistrate baruri,,,,,,,,,,,,,,,,"BLAJ,Str.ASTRA,Nr.26,DEMISOL",,36.inregistrate-baruri_1_2.xls,,,,,,,,,
RAO LOGISTIC S.R.L.,RO,Alba,,"BLAJ,Str.ASTRA,Nr.26,DEMISOL",,BAR,,,988/14.07.2020,,,,,,,,,,,,,36.inregistrate baruri,,,,,,,,,,,,,,,,"BLAJ,Str.ASTRA,Nr.26,DEMISOL",,36.inregistrate-baruri_1_2.xls,,,,,,,,,
De Coltesti SRL,RO,Alba,39868/31.03.2025,Depozit alimentar,,Rulota fixa,,,10978/27.08.2024,,,,,,,,,,,,,27.inregistrate punct vanzare mobil,,,,,,,,,,,,,,,,"Sat Coltesti,Nr.77-78,Com.Rimetea",,27.inregistrate-punct-vanzare-mobil_1_2.xls,,,,,,,,,
Sedian Logistic SRL,RO,Alba,,VA 10339/16.05.2023,,Cofetarie Patiserie,,,VA 10339/16.05.2023,,,,,,,,,,,,,21.inregistrate cofetarie patiserie,,,,,,,,,,,,,,,,"Alba Iulia,Str.Vanatorilor,Bl.11B,P",,21.inregistrate-cofetarie_patiserie_2.xls,,,,,,,,,
Sedian Logistic SRL,RO,Alba,,VA 10339/16.05.2023,,Cofetarie Patiserie,,,9752/14.01.2022,,,,,,,,,,,,,21.inregistrate cofetarie patiserie,,,,,,,,,,,,,,,,"Alba Iulia,Str.Trandafirilor,Nr.13,Spatiu 2",,21.inregistrate-cofetarie_patiserie_2.xls,,,,,,,,,
Pac Transporte SRL,RO,Alba,,"Sat Rosia de Secas,Str.Scolii,Nr.291,Com.Rosia",,Bar,,,9315/26.08.2020,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,,,,,,,,,"Sat Rosia de Secas,Str.Scolii,Nr.291,Com.Rosia",,17.inregistrate-restaurant_2.xls,,,,,,,,,
Emmar Logistic Expert SRL,RO,Alba,,"Sebes,Bdul Lucian Blaga,Nr.74",,Restaurant,,,10082/04.11.2022,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,,,,,,,,,"Sebes,Bdul Lucian Blaga,Nr.74",,17.inregistrate-restaurant_2.xls,,,,,,,,,
ALPINA TECH LOGISTIC SRL,RO,Alba,,"ALBA IULIA, B-DUL TRANSILVANIEI, NR. 6B",,BRASERIE,,,10651/27.11.2023,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,,,,,,,,,"ALBA IULIA, B-DUL TRANSILVANIEI, NR. 6B",,17.inregistrate-restaurant_2.xls,,,,,,,,,
Rao Logistics SRL,RO,Alba,,11267/12.06.2025,,Restaurant,,,11267/12.06.2025,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,,,,,,,,,"Ocna Mures,Str.Nicolae Iorga,Nr.32",,17.inregistrate-restaurant_2.xls,,,,,,,,,
Elit SRL,RO,Alba,,"OARDA, MUN ALBA IULIA, STR. BIRUINTEI, NR.46",,Statie Spalare si Dezinfectie Mijloace de Transport,,,04/23.01.2007,,,,,,,,,,,,,31.inregistrate statie spalare dezinfectie transp,,,,,,,,,,,,,,,,"OARDA, MUN ALBA IULIA, STR. BIRUINTEI, NR.46",,31.inregistrate-statie-spalare_dezinfectie-transp_1.xls,,,,,,,,,
"Vesa Gheorghe David ""Class"" PFA",RO,Alba,,6531/25.05.2015,,Statie Spalare si Dezinfectie Mijloace de Transport,,,6531/25.05.2015,,,,,,,,,,,,,31.inregistrate statie spalare dezinfectie transp,,,,,,,,,,,,,,,,"Ighiu, Sat Ighiel, Nr.205A",,31.inregistrate-statie-spalare_dezinfectie-transp_1.xls,,,,,,,,,
Transavia SA,RO,Alba,,8563/19.10.2018,,Statie Spalare si Dezinfectie Mijloace de Transport,,,8563/19.10.2018,,,,,,,,,,,,,31.inregistrate statie spalare dezinfectie transp,,,,,,,,,,,,,,,,"Galda de Jos, Oiejdea,Sos. Alba Iulia-Cluj Napoca, Km.11",,31.inregistrate-statie-spalare_dezinfectie-transp_1.xls,,,,,,,,,
Delatte Cream Milk SRL,RO,Alba,,8623/10.12.2018,,Depozit alimentar-vanzare pe internet,,,8623/10.12.2018,,,,,,,,,,,,,25.inregistrate unitati vanzare internet,,,,,,,,,,,,,,,,"Teius,str.Progresului.Nr.5",,25.inregistrate-unitati-vanzare-internet_3.xls,,,,,,,,,
Cleartype SRL,RO,Alba,,8794/09.05.2019,,Depozit alimentar-vanzare pe internet,,,8794/09.05.2019,,,,,,,,,,,,,25.inregistrate unitati vanzare internet,,,,,,,,,,,,,,,,"Aiud, Str. Transilvaniei, Nr.111",,25.inregistrate-unitati-vanzare-internet_3.xls,,,,,,,,,
Lusarom SRL,RO,Alba,,"ALBA IULIA,STR. GEORGE BARITIU,NR.5,BLE1,PARTER",,Depozit produse de origine nonanimala,,,1177/16.10.2024,,,,,,,,,,,,,25.inregistrate unitati vanzare internet,,,,,,,,,,,,,,,,"ALBA IULIA,STR. GEORGE BARITIU,NR.5,BLE1,PARTER",,25.inregistrate-unitati-vanzare-internet_3.xls,,,,,,,,,
Roa Logistics SRL,RO,Alba,,11267/06.11.2026,,Restaurant-Vanzare internet,,,11267/06.11.2026,,,,,,,,,,,,,25.inregistrate unitati vanzare internet,,,,,,,,,,,,,,,,"Ocna Mures,Str. Nicolae Iorga,Nr.32",,25.inregistrate-unitati-vanzare-internet_3.xls,,,,,,,,,
SC M Ranca SRL,RO,Alba,,1247/21.11.2008,,Depozit alimentar,,,1247/21.11.2008,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Aiud,str.Bailor,nr.3",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Lin&Ema SRL,RO,Alba,,145/ 12.11.2020,,Depozit alimentar,,,145/ 12.11.2020,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Alba Iulia,str.A.I.Cuza,nr.50",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Ancau Company SRL,RO,Alba,,128/20.04.2007,,Depozit alimentar,,,128/20.04.2007,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Alba Iulia,str.Calea Motilor,nr.115",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Fruct Import Export SRL,RO,Alba,,601/13.11.2007,,Depozit alimentar,,,601/13.11.2007,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Alba Iulia,str.Clujului,nr.50",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Artesa Distrib SRL,RO,Alba,,1549/23.02.2009,,Depozit alimentar,,,1549/23.02.2009,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Alba Iulia,str.livezii,nr.41/B",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Axel Company SRL,RO,Alba,,"ALBA IULIA, STR. LIVEZII, NR.37",,Depozit alimentar,,,703/20.12.2007,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,axii617@yahoo.com,,,,,,axii617@yahoo.com,,"ALBA IULIA, STR. LIVEZII, NR.37",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Doner Kick SRL,RO,Alba,,815/26.02.2008,,Depozit alimentar,,,815/26.02.2008,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Alba Iulia,str.Paraul Iovului,DN.1",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Alina Company SRL,RO,Alba,,713/08.01.2008,,Depozit alimentar,,,713/08.01.2008,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,pavenioana@yahoo.com,,,,,,pavenioana@yahoo.com,,"Alba Iulia,str.Republicii,nr.109",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC CDC Company SRL,RO,Alba,,1640/11.03.2009,,Depozit alimentar,,,1640/11.03.2009,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Alba Iulia,str.Traian,nr.29",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Decar Trading SRL,RO,Alba,,377/23.07.2007,,Depozit alimentar,,,377/23.07.2007,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Alba Iulia,str.Viilor,nr.64",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Arco Star Company SRL,RO,Alba,,198/17.05.2007,,Depozit alimentar,,,198/17.05.2007,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Alba Iululia,str.A.Muresanu,nr.50",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Cibali SRL,RO,Alba,,1210/30.10.2008,,Depozit alimentar,,,1210/30.10.2008,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Cantarului,nr.10",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC Magnetic Camapo SRL,RO,Alba,,"SEBES, STR. M. KOGALNICEANU, NR.45,BL.B1,PARTER",,Depozit alimentar,,,139/23.04.2007,,,,,,,,,,,,,29.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SEBES, STR. M. KOGALNICEANU, NR.45,BL.B1,PARTER",,29.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
