company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
solvistas Academy GmbH,academy@solvistas.com,AUT,Linz,,,6000000,IT-Services der Sozialversicherung GmbH,AUT,80000000,272882-2025,2025
Accenture GmbH,Accenture.direct.ela@accenture.com,AUT,Wien,,Schottenring 16,,Bundesrechenzentrum GmbH,AUT,72260000,39242-2024,2024
Jiliti Austria GmbH,accounting.at@jiliti-group.com,AUT,Wien,,,291055,AGES - Österreichische Agentur für Gesundheit und Ernährungssicherheit GmbH,AUT,48000000,9973-2025,2025
We are WILD Buck GmbH,accounting@wild.as,AUT,Wien,,,10000000,IT-Services der Sozialversicherung GmbH,AUT,79000000,318208-2024,2024
Austro Control GmbH International,acgi@austrocontrol.at,AUT,Wien,,Schnirchgasse 17,1995000,Austro Control Österreichische Gesellschaft für Zivilluftfahrt mit beschränkter Haftung,AUT,79400000,574805-2025,2025
Steiner-Mobel Gesellschaft m.b.H.,achleitner@steiner-moebel.at,AUT,Scharnstein,,Badstrae 3,372861.0,Magistrat der Stadt Wien - Magistratsabteilung 54,AT,39100000,479680-2023,2023
BIEGE ÄRZTEVERLAG-BERGER,acm@aerzteverlag.at,AUT,Wien,,Schlagergasse 11,579637.64,Sozialversicherungsanstalt der Selbständigen (SVS),AUT,79800000,837053-2025,2025
ImplanTec GmbH,adam.frey@implan-tec.at,AUT,Modling,,Grenzgasse 38a,42417556.0,Wiener Gesundheitsverbund  Serviceeinheit Einkauf (SEE),AT,33140000,408975-2020,2020
ESKA Lederhandschuhfabrik GesmbH & Co KG,adelheid.puerstinger@eskagloves.com,AUT,Thalheim bei Wels,,Am Thalbach 2,598500.0,Bundesministerium fur Inneres,AT,18424000,439347-2023,2023
"DAPHOS GmbH, 4040 Linz",a.diensthuber@daphos.ai,AUT,Linz,,,294020.52,Oberösterreichische Gesundheitsholding GmbH,AUT,48451000,8653-2025,2025
Smith & Nephew GmbH,admin.at@smith-nephew.com,AUT,Schwechat,,Concorde Business Park C3,497915.59,Allgemeine Unfallversicherungsanstalt (AUVA),AUT,33141110,785015-2024,2024
Thermo Fisher Scientific wissenschaftliche Geräte GmbH,admin.at@thermo.com,AUT,Wien,,"Bürohaus Big Biz B, Dresdner Strasse 89",332665.20,Umweltbundesamt GmbH,AUT,38000000,632422-2025,2025
Thermo Fisher Scientific wissenschaftliche Geräte GmbH,admin.at@thermofisher.com,AUT,Wien,,BIG BIZ B Dresdner Straße 89,758179.29,"Auftraggeber ist die Paris Lodron Universität Salzburg, Fachbereich Biowissenschaften und Medizinische Biologie.",AUT,38433100,643084-2025,2025
Forschungsinstitut für Molekulare Pathologie GmbH (IMP),administration@imp.ac.at,AUT,Wien,,Dr.-Bohr-Gasse 3,47467,GMI — Gregor Mendel Institut für Molekulare Pflanzenbiologie GmbH,AUT,73000000,687462-2024,2024
Scherr + Fürnschuss Architekten ZT-GmbH,admin@sf-architekten.at,AUT,Graz,,Gartengasse 19,2017500.00,Kammer für Arbeiter und Angestellte für Steiermark,AUT,71240000,32937-2025,2025
Kroswang Gesellschaft m.b.H.,admin.verkauf@kroeswang.at,AUT,Grieskirchen,,,2232000.0,Stadt Graz,AT,15000000,794634-2023,2023
Forstunternehmen Bock GmbH,adolf.bock@aon.at,AUT,Japons,,Sabatenreith 19,50000.00,Österreichische Bundesforste AG,AUT,77211000,650461-2024,2024
Ernst & Young Parthenon Management Consulting GmbH,adv.at.teamsek@at.ey.com,AUT,Wien,,IT-Services der Sozialversicherung GmbH,10000000,IT-Services der Sozialversicherung GmbH,AUT,79000000,318208-2024,2024
KPMG Advisory GmbH,advw@kpmg.at,AUT,Wien,,Porzellangasse 51,1,ÖBB-Holding AG mit allen verbundenen Unternehmen,AUT,72000000,187687-2024,2024
apsa personnel concepts gmbh,af@apsa.at,AUT,Wien,,,1.0,"Land Oberösterreich, Direktion Soziales und Gesundheit, Abteilung Soziales",AUT,79610000,281483-2025,2025
Bioenergie Affenzeller GmbH,Affenzeller@gmx.at,AUT,Freistadt,,Leonfeldnerstraße 52,185000.00,BMLV/Direktion 7 - Infrastruktur,AUT,09323000,737296-2025,2025
Ing. E. Steiner High-Tech Personalbereitstellungs- und technische Dienstleistungs- gesellschaft m.b.H,a.fleckl@steiner-hitech.at,AUT,Wien,,Amalienstrae 48,33600000.0,Umweltbundesamt GmbH,AT,79620000,375491-2021,2021
Verracon GmbH,a.friedwagner@verracon.at,AUT,Wien,,Mariahilfer-Strae47/572,149900.0,Umweltbundesamt GmbH,AT,73210000,435046-2020,2020
Mayr-Schulmöbel GmbH,a.froech@mayrschulmoebel.at,AUT,Scharnstein,,,322147.08,Bildungscampus Pannonia,AUT,39000000,350412-2024,2024
SPIRAL Reihs & Co.KG,af@spiral.at,AUT,Wien,,Erlachgasse 117,8500000.00,"Auftraggeber sind die Republik Österreich (Bund), die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4, 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich.",AUT,43800000,315394-2024,2024
AMST SYSTEMTECHNIK GMBH,aftersales@amst.at,AUT,Ranshofen,,Liebhartstalstrasse 70/2,1499600,Wojskowy Instytut Medycyny Lotniczej,POL,72250000,295438-2024,2024
ROTFILTER GmbH,a.furtner@rotfilter.com,AUT,Wien,,,316943,"
ÖBB-Werbung GmbH",AUT,79000000,26949-2024,2024
ARGE AGA-Bau Planungs GmbH_Schgör_Herrmann,aga1@aga-bau.com,AUT,Kufstein,,,0,Gemeinde Neuburg a.Inn,DEU,71221000,153878-2025,2025
PKE Gebaudetechnik GmbH,a.gaggl@pke.at,AUT,Klagenfurt am Worthersee,,Schaugasse 7,688459.97,"Amt der Karntner Landesregierung, Abteilung 2 - Finanzen, Beteiligungen und Immobilienmanagement, Un",AT,45311200,012958-2020,2020
HTA AUSTRIA -  AUSTRIAN INSTITUTE FOR HEALTH TECHNOLOGY ASSESSMENT GMBH,agenas@pec.agenas.it,AUT,WIEN,,GARNISONGASSE 7/20,918220,"Health and Digital Executive Agency (HaDEA) , HADEA - Health and Digital Executive Agency",BEL,80521000,707551-2024,2024
"""CREATEAM"" Werbeagentur  Gesellschaft m.b.H.",agentur@createam.at,AUT,Linz,,Spittelwiese 5,16000000,Amt der oberösterreichischen Landesregierung,AUT,79340000,407920-2024,2024
Attends GmbH,agnes.zohner@attindas.com,AUT,Linz,,Klammstraße 1,200457.09,Allgemeine Unfallversicherungsanstalt (AUVA),AUT,33141621,7824-2025,2025
Attends GmbH,agnes.zohner@domtar.com,AUT,Linz,,Klammstrae 1,254487.0,Landeskrankenanstalten-Betriebsgesellschaft  KABEG,AT,33751000,019253-2020,2020
EBSCO GmbH,agradwohl@ebsco.com,AUT,Bécs,,Ignaz-Köck-Strasse 9,733735781,Magyar Tudományos Akadémia Könyvtár és Információs Központ,HUN,79980000,182482-2025,2025
G & P Facility Service GmbH,a.grassmann@gup-facility.at,AUT,Salzburg,,,107952.44,Stadtgemeinde Vöcklabruck,AUT,90910000,806654-2025,2025
Agrolohn FS GmbH,agrolohn-fs@aon.at,AUT,Sistrans,,,425000,Autobahnen- und Schnellstraßen- Finanzierungs-Aktiengesellschaft,AUT,90620000,607674-2025,2025
Bietergemeinschaft Swietelsky Tunnelbau GmbH & CO KG; Implenia AG,ag-tunnelbau@swietelsky.at,AUT,Salzburg,,Innsbrucker Bundesstraße 61,637494865.99,ÖBB­-Infrastruktur AG,AUT,45000000,551414-2025,2025
Print Alliance HAV Produktions GmbH,a.hager@printalliance.at,AUT,Bad Vöslau,,,2000000.00,Schloß Schönbrunn Kultur- und Betriebsges.m.b.H,AUT,79810000,193157-2024,2024
PKE Facility Management GmbH,a.halbartschlager@pke.at,AUT,Wien,,,14878.96,Österreichische Gesundheitskasse Landesstelle Wien,AUT,45300000,443983-2025,2025
rhtb: projekt gmbh,a.hansen-hufnagl@rhtb.at,AUT,Wien,,Volkragasse 2,5578966.23,Magistrat der Stadt Wien - Magistratsabteilung 34,AT,45421146,657452-2023,2023
rhtb: projekt gmbh,a.hansen@rhtb.at,AUT,Wien,,,783321.53,Krankenhaus Göttlicher Heiland GmbH,AUT,45324000,204726-2024,2024
Architekt DI Andreas Heigl,a.heigl@archiwerk.at,AUT,Neufeld,https://www.archiwerk.at/,Hauptstraße 97,1800000,LIB - Landesimmobilien Burgenland GmbH,AUT,71000000,579565-2025,2025
Servosan Vertrieb und Service GmbH,ahenke@servosan.at,AUT,Wien,,Wolfgang Pauli- Gasse 5,299297.69,Medizinische Universität Wien,AUT,33191000,326105-2024,2024
büro wien - Inszenierte Kommunikation Marketing GmbH,a.hoertler@buerowien.com,AUT,Wien,,Wimbergergasse 28/4,132995.65,Schloß Schönbrunn Kultur- und Betriebsges.m.b.H.,AUT,71240000,276102-2024,2024
Berufsförderungsinstitut (BFI) Burgenland,a.holper@bfi-burgenland.at,AUT,Oberwart,,,1287000,Arbeitsmarktservice Burgenland,AUT,80400000,640243-2025,2025
Aichinger Gerhard GmbH,aichinger.gerhard@gmx.at,AUT,Wartberg ob der Aist,,,27675306,Österreichische Postbus AG,AUT,60000000,74035-2024,2024
AIGNER Natur- und Kunststeinwerk GmbH,aigner@aigner-stein.at,AUT,Stroheim,,,1,Gemeinnützige Salzburger Landeskliniken Betriebsgesellschaft mbH,AUT,45443000,483548-2024,2024
"Piccus ""Alkim Isik""",a.isik@piccus.at,AUT,Innsbruck,,,38211.0,"DVT-Daten-Verarbeitung-Tirol GmbH im Namen und auf Rechnung Land Tirol, Eduard-Wallnofer-Platz 3, A-",AT,32250000,427201-2023,2023
UMWELTBUNDESAMT GESELLSCHAFT MIT BESCHRANKTER HAFTUNG (UBA GMBH),aiw@niras.com,AUT,WIEN,,SPITTELAUER LANDE 5,4198750,"European Union, represented by the European Commission on behalf of and for the account of North Macedonia",MKD,90700000,835159-2025,2025
tbw technik & bauwirtschaft ZT GmbH,a.jurecka@tbw.at,AUT,Feldkirchen in Kärnten,,,830000,WIENER LINIEN GmbH & Co KG,AUT,71000000,788117-2024,2024
BIEGE Trauner Akademie GmbH/Trauner Verlag + Buchservice GmbH (Los 1),akademie@trauner.at,AUT,Linz,https://www.trauner.at,Koglstrae 14,1700000.0,Wirtschaftskammer Osterreich,AT,80530000,745686-2023,2023
Stanton Chase International GmbH,a.kail@stantonchase.com,AUT,1010,,,2500000,WIEN ENERGIE GmbH,AUT,79600000,643117-2024,2024
Vizrt Austria GmbH,aka@vizrt.com,AUT,Vomp,,Industriestraße 2a,,De Vlaamse Radio en Televisieomroep,BEL,48200000,48988-2025,2025
ÖWD Österreichischer Wachdienst security GmbH & Co KG,a.kiss@owd.at,AUT,Wien,,Rinnböckstraße 3,640000,Wiener Gesundheitsverbund – Serviceeinheit Einkauf (EKF),AUT,64100000,98675-2024,2024
Kaufmann B Baumanagement GmbH ,ak@kaufmannb.at,AUT,Dornbirn,,Sägerstraße  6,94152.00,BMLV/Direktion 7 - Infrastruktur,AUT,71000000,127354-2025,2025
REGIOPLAN INGENIEURE Salzburg GmbH,a.knoll@regioplan.org,AUT,Salzburg,,Siezenheimer Straße 39A,295214300.26,Austrian Power Grid AG,AUT,71319000,558168-2024,2024
RM Rohrmontagen GmbH,a.kogler@rohrmontagen.at,AUT,Greinbach,,Gewerbepark Greinbach Ost 299,813830.79,KELAG Energie & Wärme GmbH,AUT,45331110,630585-2025,2025
"Oberwarter gemeinnützige Bau-, Wohn- und Siedlungsgenossenschaft registrierte Genossenschaft mit beschränkter Haftung",a.kollar@osg.at,AUT,OSG-Platz 1,,,3089311.90,SOWO – So wohnt Burgenland GmbH,AUT,45000000,504975-2025,2025
"Bietergemeinschaft bestehend aus Geoconsult ZT GmbH, Zentrale; Boley Geotechnik GmbH, Beratende Ingenieure; 3G Gruppe Geotechnik Graz ZT GmbH, Zentrale Graz",akqui-gszg@geoconsult.com,AUT,Puch bei Hallein,,"Wissenspark Salzburg Urstein, Urstein Süd 13",6354276.04,ÖBB -Infrastruktur AG,AUT,71300000,625546-2025,2025
Hitzler Ingenieure,akquise@hitzler-ingenieure.de,AUT,Graz,,Grieskai 52/2,917268.17,Krankenhaus der Elisabethinen GmbH,AT,71240000,343157-2021,2021
IGT Geotechnik und Tunnelbau Ziviltechniker Gesellschaft m.b.H.,akquise@igt-engineering.com,AUT,Salzburg,,,7286518.56,Autobahnen- und Schnellstraßen- Finanzierungs-Aktiengesellschaft,AUT,71520000,582577-2025,2025
HPC IBK GmbH,akquisition@hpc-ibk.at,AUT,Villach,,St. Martiner Straße 25,223847.50,Autobahnen- und Schnellstraßen- Finanzierungs-Aktiengesellschaft,AUT,71000000,361220-2025,2025
"Bietergemeinschaft bestehend aus: HPC IBK GmbH, ET Ingenieurbüro GmbH",akquisition@ibk.co.at,AUT,Villach,,St. Martiner Straße 25,5273476.6,ÖBB-Infrastruktur AG,AUT,71521000,284645-2024,2024
"ARGE ""Die Projektsteuerung"" - ISTA3",akquisition@vivit-immo.at,AUT,St. Pölten,,Landhaus-Boulevard 3,3114627.81,NÖ Landesimmobiliengesellschaft mbH,AUT,71541000,190818-2025,2025
"Vasko + Partner, Ingenieure, Ziviltechniker fur Bauwesen und Verfahrenstechnik  Ges.m.b.H.",akq@vasko-partner.at,AUT,Wien,,,989109.0,Stadt Wien - Wien Kanal,AT,71000000,400794-2023,2023
"Health Consult, Gesellschaft für Vorsorgemedizin Ges.m.b.H.",a.kremla@health-consult.at,AUT,Wien,,Freyung 6,409560.00,Österreichische Akademie der Wissenschaften,AUT,85100000,9222-2025,2025
Wolfinger Service GmbH,akten@wolfinger.at,AUT,Schiedlberg,,Neuhofenstrasse 19,44131600.00,"Auftraggeber sind die Republik Österreich (Bund), die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber gemäß der den Ausschreibungsunterlagen beiliegenden Kundenliste, im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH.",AUT,90500000,110309-2024,2024
EDER MattenService GmbH,a.kuess@eder.at,AUT,Luftenberg,,Ederstrae 1,176220.0,Gemeinnutzige Salzburger Landeskliniken Betriebsgesellschaft mbH,AT,98312000,640348-2022,2022
Ärzte-Dienstleistungs GmbH,a.lang@141wien.at,AUT,Wien,,"Modecenterstraße 14, 1. OG, B/C-2",22000000,Magistrat der Stadt Wien - Magistratsabteilung 15,AUT,85140000,484929-2025,2025
M.Maurer Ges.m.b.H.,albert.maurer@mmaurer.at,AUT,Vienna,,Kandlgasse 20,7900000.0,Danish Defence Acquisition and Logistics Organization,DK,18000000,458386-2020,2020
Ing. Gerold Reischl Gartengestaltung GmbH,albert.schler@wien.gv.at,AUT,Wien,,Rudolf Waisenhorn Gasse 130,743570,Magistrat der Stadt Wien - Magistratsabteilung 42,AUT,45112700,160758-2025,2025
OSB Consulting GmbH,albert.trattner@oesb-gruppe.com,AUT,Wien,,,208244.0,Arbeitsmarktservice Karnten,AT,80000000,257548-2020,2020
Elan Inventa d.o.o.,albin.huebl@standworks.eu,AUT,Wien,,Hofmühlgasse 18/22,,"Hoffbauer-Stiftung, Zentraler Service und Vertragswesen",DEU,45214000,588945-2024,2024
Wein-Lagerlogistik GmbH,a.leithner@wein-logistik.at,AUT,Parndorf,,Heidehofweg 9,293160.00,Burgenland Tourismus GmbH,AUT,63120000,104600-2024,2024
Bundesnetzwerk Österreichische Jugendinfos,alekasandar.prvulovic@jugendinfo.at,AUT,Wien,https://www.jugendinfo.at/,,125929,Bundeskanzleramt,AUT,72413000,552074-2024,2024
CANCOM Austria AG,alena.korenova@cancom.com,AUT,Viedeň,,Wienerbergerstraße ,,"Západoslovenská distribučná, a.s.",SVK,38554000,427791-2024,2024
Buro Dr. Lengyel ZT GmbH,a.lengyel@bdl.at,AUT,Wien,,Rennweg 46-50,1093330.0,Abwasserverband Welser Heide,AT,71320000,504310-2023,2023
TechnoAlpin Austria GmbH,alexander.aichhorn@technoalpin.com,AUT,Volders,,,2386078.0,Stadtgemeinde Saalfelden am Steinernen Meer,AT,45000000,474783-2023,2023
ACP TechRent GmbH,alexander.cekic@acptechrent.at,AUT,Wien,https://acptechrent.at,Ernst-Krenk-Gasse 4,,Rhein-Erft-Kreis,DEU,30200000,766457-2025,2025
ACP IT Solutions GmbH,alexander.czernoch@acp.at,AUT,Wien,,Wagenseilgasse 3,,NÖ Landesgesundheitsagentur,AUT,72000000,394983-2025,2025
Fidex Transport GmbH,alexander.fischer@fidex.at,AUT,Rossatz,,Rossatz 183,287640.0,Magistrat der Stadt Wien  Magistratsabteilung 54,AT,60100000,009434-2020,2020
FiLogs Transport GmbH,alexander.fischer@filogs.at,AUT,Rossatz,,Rossatz 183,322952.00,Magistrat der Stadt Wien - Magistratsabteilung 54,AUT,60100000,298477-2024,2024
catWorkX GmbH,alexander.frank@catworkx.com,AUT,Wien,,Canettistraße 5/7.OG,7000000,IT-Services der Sozialversicherung GmbH,AUT,48000000,50832-2024,2024
Allmetall,alexander.gradisnik@allmetall.at,AUT,Klagenfurt,,Schwendnergasse 6,271811.00,Gemeinnützige Salzburger Landeskliniken Betriebsgesellschaft mbH,AUT,45262670,52351-2025,2025
Bartelt GmbH,alexander.gunacker@bartelt.com,AUT,Graz,,Neufeldweg 42,300089.44,Institute of Science and Technology Austria,AUT,42931100,166601-2024,2024
Lohberger GmbH,alexander.hamminger@lohberger.com,AUT,Schalchen,,,472102.54,Wirtschaftskammer Steiermark,AUT,39314000,77598-2025,2025
Heidelberger Druckmaschinen Austria Vertriebs-GmbH,alexander.heidrich@heidelberg.com,AUT,Wien,,Karl-Farkas-Gasse 22,380000,Land Tirol,AUT,42991000,783693-2024,2024
Woodrocks Bau GmbH,alexander.hilbe@wood-rocks.com,AUT,Bregenz,,Mariahilfstrasse 29,,Gemeinde Waldburg,DEU,45000000,487918-2024,2024
SIMOZED,alexander.h.schmidt@siemens.com,AUT,Wien,,Siemensstraße 90,,"Salzburg AG für Energie, Verkehr und Telekommunikation",AUT,45234181,344864-2025,2025
ArgoNET GmbH,alexander.kanhaeuser@argonet.at,AUT,Gmunden,,Krottenseestrasse 45,,Netz Burgenland GmbH,AUT,71314100,231585-2024,2024
Dentsu X GmbH,Alexander.Kizlink@dentsu.com,AUT,WIEN,,,4500000.00,REPUBLIK ÖSTERREICH vertreten durch die Bundesministerin für Landesverteidigung,AUT,79340000,606346-2024,2024
Siemens Mobility Austria GmbH,alexander.kriebernig@siemens.com,AUT,Wien,,Siemensstraße 90,1550000,ÖBB-Produktion GmbH,AUT,71314000,471337-2024,2024
ACP IT Solutions GmbH,alexander.leitner@acp.at,AUT,Salzburg,,Franz-Sauer-Straße 12,1660400.00,"Salzburg AG für Energie, Verkehr und Telekommunikation",AUT,32252000,187159-2024,2024
Kaspar Harnisch GmbH,alexander.malik@h-gs.at,AUT,Graz,,,89823.62,GBG Gebäude- und Baumanagement Graz GmbH,AUT,90911000,582987-2024,2024
CANCOM Austria AG,alexander.oktabec@cancom.com,AUT,Wien,,Wienerbergstraße 53,5974397.75,Medizinische Universität Wien,AUT,32400000,13996-2025,2025
Equip4Ordi,alexander.papanikolaou@equip4ordi.at,AUT,Wien,,Weihburggasse 10-12,42417556.0,Wiener Gesundheitsverbund  Serviceeinheit Einkauf (SEE),AT,33140000,408975-2020,2020
ByteSource Technology Consulting GmbH,alexander.penev@bytesource.net,AUT,Wien,,Damböckgasse 4,19050000,Österreichischer Rundfunk,AUT,72000000,810241-2025,2025
Voestalpine Turnout Technology Zeltweg GmbH,alexanderphilipp.haubenburger@voestalpine.com,AUT,Zeltweg,,Alpinestraße 1,6875509.90,Société des transports Morges-Bière-Cossonay SA,CHE,34946200,49560-2024,2024
Hauer & Kopal Ges.m.b.H.,alexander.poindl@hauer-kopal.at,AUT,Wien,,Eduard Kittenberger-Gasse  56 / Obj. 10,494000,Österreichischer Rundfunk,AUT,60180000,497743-2025,2025
Rammerstorfer Medizin-und Pflegetechnik Handels GmbH,alexander.rammerstorfer@ragmed.at,AUT,Oberneukirchen,,Badstraße 19/1,354456.00,Gemeinnützige Salzburger Landeskliniken Betriebsgesellschaft mbH,AUT,33192100,705653-2025,2025
Frequentis AG,alexander.ronach@frequentis.com,AUT,Vienne,,,3525391,Administration de la navigation aérienne,LUX,34962000,71240-2024,2024
pidas Österreich GmbH,alexander.stoik@pidas.com,AUT,Wien,,Kranichbergasse 2,269000.00,SVD Büromanagement GmbH,AUT,79410000,68619-2025,2025
Intergraphik GesmbH,alexander.stroehle@medien-druck.com,AUT,Innsbruck,https://intergraphik@tt.com,Ing.-Etzel-Straße 30,161434.31,Land Tirol,AUT,22210000,589388-2024,2024
Geometrix Vermessung ZT-GmbH,alexander.supper@geometrix.at,AUT,Wien,,Wiedner Hauptstraße 17/1/3b,901.60,"Land Niederösterreich, p.A. Amt der NÖ-Landesregierung",AUT,71355000,502026-2024,2024
Lukas Lang Building Technologies GmbH,alexander.szymoniuk@lukaslang.com,AUT,Wien,,Firmangasse 7,7915199.57,BMLV/Direktion 7 - Infrastruktur,AUT,45000000,591374-2025,2025
Ipsos GmbH,alexander.zeh@ipsos.com,AUT,Wien,,Rotenturmstraße 5-9/207,333611.60,Pensionsversicherungsanstalt,AUT,79300000,200781-2025,2025
TÜV TRUST IT TÜV AUSTRIA GMBH,alexander.zeppelzauer@tuv.at,AUT,Wien,,Deutschstraße 10,1500000,WKO Inhouse GmbH der Wirtschaftskammern Österreichs - Bereich WKO-IT,AUT,72000000,702979-2024,2024
Strabag,alexandra.baumann@strabag.com,AUT,Graz,,,5217695.85,Direktion 7 – Infrastruktur,AUT,45000000,226813-2025,2025
STRABAG Infrastructure & Safety Solutions GmbH,alexandra.eder@strabag.com,AUT,Thalgau,,Breitwies 32,1255100,Land Salzburg,AUT,45331210,445537-2025,2025
Coil Innovation GmbH,alex.grisenti@coilinnovation.at,AUT,Eferding,,,,Elia Asset,BEL,31000000,245444-2024,2024
fireKRAFT AUSTRIA - JOSEF KRAFT GmbH,alex.habschied@firekraft.at,AUT,Pasching,,Industriestrasse 5,,Hessisches Polizeipräsidium für Technik,DEU,35000000,396575-2024,2024
Pro Mente Salzburg Gemeinnützige Gesellschaft für Arbeitsrehabilitation m.b.H,alfons.riedlsperger@promentesalzburg.at,AUT,Salzburg,,,2246053.33,Stadtgemeinde St. Johann im Pongau,AUT,55512000,614531-2024,2024
FDD Ges.m.b.H & Co KG,alfred.bauer@fdd.at,AUT,Linz,,Bäckermühlweg 11,470736.31,Ordensklinikum Linz GmbH Elisabethinen,AUT,45260000,652257-2025,2025
Schiller Handelsgesellschaft m.b.H.,alfred.lechner@schiller.at,AUT,Linz,,Kampmüllerweg  24,512715,REPUBLIK ÖSTERREICH vertreten durch die Bundesministerin für Landesverteidigung,AUT,33182100,633669-2025,2025
COSMO CONSULT SI GmbH,alfred.schiller@cosmoconsult.com,AUT,Steyr-Gleink,,Im Stadtgut B2,504635,eww ag,AUT,72212445,498779-2025,2025
Fa. Alfred Waschkau,alfred.waschkau@gmx.at,AUT,Wien,,Brachsengasse 2,1,Mein Wien-Apartment - Fonds für temporäres Wohnen in Wien,AUT,45000000,556888-2025,2025
"Agxor Vertriebsgesellschaft Ost GmbH.,",alfred.wichtl@agxor.com,AUT,Harmannsdorf Ruckersdorf,,Kirchsee 1,197000.0,Magistrat der Stadt Wien - Magistratsabteilung 48,AT,16700000,603515-2023,2023
Hitachi Energy Austria AG ,ali.ergen1@hitachienergy.com,AUT,Guntramsdorf,https://www.hitachienergy.com/,Industriestraße 17,1680000,ÖBB-Technische Services-GmbH,AUT,34600000,263586-2024,2024
Raumposition Scheuvens/Allmeier/Ziegler OG,allmeier@raumposition.at,AUT,Wien,,Phorusgasse 2/28,320000.0,Magistrat der Stadt Wien - Magistratsabteilung 21A,AT,71400000,621720-2022,2022
