company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
BELGOPROCESS NV,aankoop@belgoprocess.be,BEL,Dessel,http://www.belgoprocess.be/,Gravenstraat 73,,SCK CEN Stichting van Openbaar Nut,BEL,98310000,471676-2025,2025
ANROB,aannemingen@anrob.be,BEL,Zele,http://www.anrob.be/,Veldeken 44-A,,Gemeente Mol,BEL,77341000,431911-2025,2025
WERKERS in aanneming,aanneming@werkers.be,BEL,Leuven,,Diestsevest 40,,Vlaamse Overheid,BEL,90620000,646061-2025,2025
Cognizone SRL,aat_licitaciones@ayesa.com,BEL,Etterbeek,,Rue des Pères Blancs 4,4000000,"European Railway Agency, ERA - European Railway Agency",FRA,72000000,557557-2024,2024
RENEWI BELGIUM NV,abdella.chihimi@renewi.com,BEL,Lommel,,Gerard Mercatorstraat 8,72424.71,AZ Oudenaarde,BEL,90524400,631944-2024,2024
AB AUTOMOTIVE,abeloos.b@ab-automotive.be,BEL,Vilvoorde,,Mechelsesteenweg 295,,Sibelga,BEL,34130000,557345-2025,2025
Belgo Facility Services,a.benhsain@belgofacilityservices.be,BEL,Neder-Over-Heembeek,,Rue de Ransbeek 270,435127.39,Logivesdre,BEL,90910000,565959-2025,2025
IHE CATALYST,aberler@ihe-catalyst.net,BEL,Bruxelles,,Bd Auguste Reyers 80 Shaerbeek,3900000,A.N.S,FRA,72500000,377892-2024,2024
"Abetec (Architectuur, Beton, Technieken) nv",abetec@abetec.be,BEL,Zele,http://www.abetec.be,Poldergotestraat 1,340160.1,GO! Onderwijs van de Vlaamse Gemeenschap,BE,71200000,439741-2020,2020
AB Restauration srl (Culinoa),a.bever@culinoa.be,BEL,Gembloux,,Avenue du Levant 13,10400000.0,"PROVINCE DU HAINAUT, OFFICE CENTRAL DES ACHATS",BE,15800000,515781-2023,2023
ABO,abo@abo-group.eu,BEL,Gent,,Derbystraat 55,,Aquafin NV,BEL,71351914,134693-2025,2025
T.C.S srl,a.boyens@tcs-hvac.be,BEL,Tilleur,http://www.balteaugroup.eu/,"Rue des Martyrs, 115",7304260.92,La Maison Sérésienne,BEL,45000000,667789-2024,2024
SECURITAS ACADEMY,academy@securitas.be,BEL,Neder-Over-Heembeek,,Font Saint Landry 3,353760,Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding - Extern Verzelfstandigd Agentschap,BEL,80530000,47920-2025,2025
ACAL BFI BELGIUM NV,acal@acal.be,BEL,Sint-Stevens-Woluwe,http://www.acal.be/,Lozenberg 4,,SCK CEN Stichting van Openbaar Nut,BEL,44322100,336615-2025,2025
MSI-DFAT EU S.R.L.,a.carrella@msidfat.com,BEL,Jodoigne,,Chaussée de Tirlemont,1179000.00,CIRA SCpA,ITA,38900000,704196-2024,2024
ACCORD,accord@accord-healthcare.com,BEL,BRUXELLES,,,37542,MercurHosp ASBL,BEL,33600000,157064-2025,2025
ACCORD HEALTHCARE,accord_belgium@accord-healthcare.com,BEL,Ixelles,http://www.accord-healthcare.com/,Avenue Louise 231,661259.00,Healthcare Public Procurement (HeCaPP),BEL,33600000,520995-2025,2025
RENEWI BELGIUM NV,account.wallonie@renewi.com,BEL,Lommel,,,,Elsene ,BEL,90500000,177018-2024,2024
ENTRA ASBL,accueil@entra.be,BEL,Heppignies,,Rue Du Tilloi 11,441725.80,ACCUEIL ET SOLIDARITE ASBL,BEL,98310000,14229-2025,2025
Entreprises  Favier,accueil@favier.be,BEL,Pecq,,Rue Albert Mille(PEC) 19,1205278.05,Centre Public d'Action Sociale de Honnelles,BEL,45000000,354608-2025,2025
"Ariane Caudron - Dozo Christophe, Architectes Associés, société civile, SPRL",acdcarchitectes@gmail.com,BEL,Aywaille,,Rue Saules Bastin 36,465000,Logivesdre,BEL,71000000,566021-2025,2025
GESTE Engineering Belgium,acq.be@geste.group,BEL,Bruxelles,,Avenue des Arts 53,,Société des Transports Intercommunaux de Bruxelles,BEL,79600000,546359-2025,2025
ABT - BELGIE,acquisitie@abt-belgie.eu,BEL,Antwerpen,,De Keyserlei 60C bus 1001,,Provincie Antwerpen,BEL,71300000,289206-2025,2025
Bollinger Grohmann Ingenierie SRL,acquisition-be@bollinger-grohmann.be,BEL,Bruxelles,,Rue de la loi 34,79,Centre Hospitalier Emile Mayrisch,LUX,71322000,336140-2025,2025
TECHNOPOLIS CONSULTING GROUP BELGIUM,acquisition.be@technopolis-group.com,BEL,BRUXELLES,,AVENUE DE BROQUEVILLE 12,7373017.5,"European Commission, DG CNECT - Communications Networks, Content and Technology",BEL,79419000,864574-2025,2025
ACTA,acta.info@acta-vzw.be,BEL,Brasschaat,,Ruiterijschool 9,,Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding - Extern Verzelfstandigd Agentschap,BEL,80530000,446476-2025,2025
GALERE,ac.tavernier@galere.be,BEL,Embourg,http://www.galere.be/,Rue Joseph Dupont 73,9711922.38,Société wallonne des eaux,BEL,45000000,664718-2025,2025
Actief Interim,actief.interim@actief.be,BEL,Lummen,,Bosstraat 67-b2,,Poolstok (Vlaams Selectiecentrum voor het Overheidspersoneel cvba),BEL,79620000,529098-2025,2025
CAP CONSEIL,ac.trinon@capconseil.be,BEL,Wavre,,Chemin du Stocquoy 1-3,,Service public de wallonie,BEL,79419000,32519-2024,2024
Eonix S.A.,adb@eonix.be,BEL,Mons,,,1667131.2,Centre des technologies de l'information de l'État,LUX,72000000,189379-2024,2024
Standaard Boekhandel NV,Ad.Brussel@standaardboekhandel.be,BEL,Sint-Niklaas,,,,Koninklijke Bibliotheek van Belgïe,BEL,22100000,272451-2024,2024
ADE,ade@ade.be,BEL,Louvain-La-Neuve,,"Rue de Clairvaux, 40 bte 101",30000000,Ministry of Foreign Affairs,NLD,79419000,63493-2025,2025
TUBE BELGIUM,adelbrouck@tube-belgium.com,BEL,Villers-Le-Bouillet,,Rue de la Science 27,,Tibi - Société coopérative - Intercommunale - Entreprise publique de Gestion intégrée des Déchets,BEL,50000000,232784-2024,2024
ELECTRICITE ALAIN DELAVIGNETTE SRL,adelectricite@skynet.be,BEL,Ougrée,,"Rue de la rose, 172",511020.00,La Maison des Hommes,BEL,50711000,387496-2025,2025
SDL Belgium sa,adelvecchio@rws.com,BEL,"Sluisstraat 79 
3000 Leuven
",,,,Smals,BEL,48740000,225932-2024,2024
Association momentanée CANEVAS architecture et ingénierie SCRL et Bureau d'études Greisch SA,adengis@canevas.be,BEL,Liège,,Allée des Noisetiers 25,0.00,"Ville de Herstal - Centre administratif ""La Ruche""",BEL,71200000,679156-2024,2024
VINCOTTE,adenis@vincotte.be,BEL,Vilvoorde,,Olieslagerslaan (Jan) 35,,Société des Transports Intercommunaux de Bruxelles,BEL,71000000,538141-2025,2025
FDS PROMOTIONS,ad.fransen@fdspromotions.com,BEL,Lommel,,Waterrijtstraat 32,,Aankoopcentrale Groep CM-MC vzw,BEL,18143000,33180-2024,2024
STOCKMEIER BELGIUM,Adis.Terzic@stockmeier.com,BEL,Wavre,,"Rue de la Station, 17",,IMOG,BEL,24000000,696826-2025,2025
ABBOTT,adjudications@abbott.com,BEL,WAVRE,,AVENUE EINSTEIN 14,6053347.46,CHR de la Haute Senne,BEL,33127000,17555-2024,2024
Les entreprises Melin S.A.,adjudications@melinsa.be,BEL,Ottignies Louvain La neuve ,,,1823260.9,Ministère de la Communauté française,BEL,45000000,792809-2024,2024
Distrimob,adm@distrimob.be,BEL,Knokke-Heist,,Natienlaan 213 B,1419253.08,VZW Toerisme Knokke-Heist,BEL,60130000,322390-2025,2025
AIM & Associés Srl,admin@aim-associes.com,BEL,Bruxelles,,"Rue Saint Henri, 79",,"European Commission, EPSO - European Personnel Selection Office",BEL,80000000,787657-2025,2025
AMBARO,admin@ambaro.be,BEL,Kasterlee,,Hoebenschot 1,10497754.79,Aquafin NV,BEL,45232411,848863-2025,2025
B.A.T. SERVICES,admin@batservices.be,BEL,Sint-Denijs-Westrem,,Adelaarsstraat 26,9924570.00,IVAGO,BEL,90510000,339808-2025,2025
SCHINDLER,admin.be@schindler.com,BEL,Drogenbos,,Boulevard de l'Humanité 241A,167181.2,Régie des Bâtiments,BEL,50750000,86089-2025,2025
Bright & Bridge,admin@brightandbridge.com,BEL,Bruxelles ,,,,Infrabel sa,BEL,72000000,74133-2024,2024
C-lever.org,admin@c-lever.org,BEL,Bruxelles,,"Centre Dansaert, Rue d’Alost 7 / 11",0,Enabel,BEL,79000000,380117-2025,2025
Containers et matérials Aertsen srl,admin@containers-aertsen.be,BEL,Ciney,,Rue de la Digue 10,251250.00,BEP Environnement,BEL,34221000,191917-2024,2024
KING BELGIUM,admincust@kingbelgium.be,BEL,Genval,,Rue du Cerf 188/A,,Algemeen Ziekenhuis Sint-Maria vzw,BEL,33760000,394304-2025,2025
DB GROUP.BE srl,admin@db-group.be,BEL,ANDERLECHT,,Boulevard Paepsem 11,142200.00,Université de Liège,BEL,79810000,469749-2024,2024
Carrosserie De Bruecker,admin@dbm-car.be,BEL,Erpe-Mere,,Joseph Cardijnstraat 6,,bpost,BEL,34223100,297044-2025,2025
DFT ENGINEERING SRL,admin@dft-e.be,BEL,Moustier-Sur-Sambre,,Rue de l'Europe 13,134984,Liège,BEL,71310000,634814-2025,2025
O2Do SRL,admin-dpt@o2do.be,BEL,Rue de l'Industrie 20,,,,Infrabel sa,BEL,72000000,34108-2025,2025
GENTIS,admin@gentis.com,BEL,WOLUWE-SAINT-PIERRE,,,,Infrabel sa,BEL,72000000,94974-2024,2024
Aeris Technologies Europe,admin@geogasanalytica.com,BEL,Balen,https://aerissensors.com/,Kneveloord 3,522540,"Ústav výzkumu globální změny AV ČR, v. v. i.",CZE,38433000,494648-2024,2024
Etablissements INTERCO,admin@intercomatelas.be,BEL,Péruwelz,,Rue de Tournai(CAL) 10 A,100858.2,Intercommunale de Soins Spécialisés de Liège  ,BEL,33192000,634001-2025,2025
Drukkerij Albert Beeckmans-Coulon & Cie,administratie@abc-drukkerij.be,BEL,Ninove,,Halsesteenweg 40,,Stad Halle,BEL,79810000,108379-2025,2025
Artes Woudenberg nv,administratie@arteswoudenberg.be,BEL,Sint-Andries,,Lieven Bauwensstraat 42,5729998.84,Stad Oostende,BEL,45454100,627786-2025,2025
BRUGSE BOEKHANDEL,administratie@brugseboekhandel.be,BEL,Brugge,,Dijver 2,896486,vzw Het Portaal,BEL,22113000,388536-2025,2025
DERTIEN 12 ARCHITECTUURATELIER,administratie@dertien12.be,BEL,Brugge,,,257444,Motena,BEL,71200000,583892-2024,2024
LANDMETERS- EN STUDIEBUREAU VAN OPSTAL BVBA,administratie@studiebureau-vanopstal.be,BEL,Puurs,http://www.studiebureau-vanopstal.be/,Hoogstraat 6,0,Aquafin NV,BEL,71310000,340313-2024,2024
VERWARMINGSTECHNIEKEN VERELST,administratie@vtvbv.be,BEL,Wuustwezel,,Wuustwezelseweg 93-b,347053.54,Artesis Plantijn Hogeschool Antwerpen,BEL,50700000,835924-2025,2025
Les Entreprises Gilles Moury S.A.,administratif@moury-construct.be,BEL,Ans,https://www.gmoury.be/,"Rue des Anglais, 6A",9542530.79,Ville de Limbourg,BEL,45215222,756282-2024,2024
Amexio België BV,administration@amexio.be,BEL,"Esplanade 1, bte 102,1020 Bruxelles",,,,SPF Finances,BEL,48000000,25898-2024,2024
HOCKE TRUCK SUPPLY SRL,administration.herstal@truck.supply,BEL,HERSTAL,,rue Hermée 170,258477.55,Ville de Verviers,BEL,34100000,427-2025,2025
INSTITUT ROYAL DES SCIENCES NATURELLES DE BELGIQUE,administration-it@geosolutionsgroup.com,BEL,BRUXELLES,,RUE VAUTIER 29,1199613,"European Climate, Infrastructure and Environment Executive Agency (CINEA), CINEA - European Climate, Infrastructure and Environment Executive Agency",BEL,73100000,646417-2025,2025
LHM Instrumentation BV,administration@lhm-instrumentation.be,BEL,2440 GEEL,,Liessel 1,,Ministerie van Defensie,BEL,50000000,476344-2024,2024
Croix-Rouge de Belgique,administration.secours@croix-rouge.be,BEL,Uccle,,Rue de Stalle 96,,Vivalia,BEL,60130000,134887-2025,2025
The Powershop,administration@thepowershop.eu,BEL,Werchter,,Tremelobaan 34,1650000.0,VRT,BE,31682500,279638-2022,2022
Kapernikov,admin@kapernikov.com,BEL,Wilselsesteenweg 75 1 à 3010 LEUVEN,,,,Infrabel nv,BEL,72000000,176247-2024,2024
LAMELEC,admin@lamelec.be,BEL,Bomal-Sur-Ourthe,,Rue de Tohogne 1,418931.50,Université de Liège,BEL,31121000,272325-2025,2025
LIBRA - AUDIT & ASSURANCE,admin@libra.be,BEL,Ans,,Rue des Anglais 6-A,,FSMA,BEL,79200000,264971-2025,2025
MILIEU CONSULTING,admin@milieu.be,BEL,BRUXELLES,,CHAUSSEE DE CHARLEROI 112,745025,"European Commission, DG EMPL - Employment, Social Affairs and Inclusion",LUX,72224000,504983-2024,2024
OPAL SOLUTIONS,admin@opalsolutions.be,BEL,Mont-Saint-Guibert,http://www.opalsolutions.be/,Rue André Dumont 7,270600.00,HUmani SC,BEL,48000000,389432-2025,2025
Procept NV,Admin@procept.be,BEL,Zele,,Poldergotestraat 4,149210,Université Claude Bernard Lyon 1,FRA,42993000,789477-2024,2024
VERIAN GROUP BELGIUM SA,adminprocurement@ppmi.lt,BEL,BRUXELLES,,AVENUE DES ARTS 58,,"European Commission, DG MOVE - Mobility and Transport",BEL,79000000,700910-2025,2025
CEKEKA Groep NV,admin.professionalservices@cegeka.com,BEL,SINT-LAMBRECHTS-HERK,,,,Infrabel nv,BEL,72000000,429582-2024,2024
Project Nekton bv,admin@projectnekton.com,BEL,Edegem,,,,Vlaamse Overheid,BEL,45000000,77147-2025,2025
The Others,admin@theotheragency.eu,BEL,Antwerpen,,Lange Klarenstraat 8,,Antwerpen ,BEL,79341400,35908-2025,2025
TUINAANLEG J&K,admin@tuinaanleg-jk.be,BEL,Herk-De-Stad,,Stevoortweg 161,450734.68,Gemeente Lummen,BEL,77310000,266024-2025,2025
Uptime ICT,admin@uptime-ict.be,BEL,Grâce-Hollogne,,Rue du fort 3,,Infrabel nv,BEL,48000000,720758-2025,2025
Dyna-Medical,admin.ventes@dyna-medical.be,BEL,NIVELLES,,avenue Robert Schuman 10,,CPAS de Verviers,BEL,33100000,239605-2025,2025
WATT ELSE,admin@wattelse.be,BEL,Wierde,,Rue de Jausse(WD) 178,134984,Liège,BEL,71310000,634814-2025,2025
GROUPE DONEUX SA ,adrien@doneux.be,BEL,"12, rue E. Montellier 
5380 Noville-Les-Bois
",,,,IDELUX Environnement,BEL,42400000,115881-2024,2024
BUSINESS and DECISION BENELUX,adrien.heyse@businessdecision.be,BEL,Woluwe-Saint-Lambert,,Rue Saint-Lambert 141,0.00,Vrije Universiteit Brussel,BEL,72000000,124688-2024,2024
TMS S.A.,adrien.roman@satms.be,BEL,Sambreville,,rue Pré des Haz 16,,Intercommunale ORES Assets SC,BEL,45333000,465750-2025,2025
BESIX,adrien.theunissen@besix.com,BEL,Sint-Lambrechts-Woluwe,,Avenue des Communautés 100,18087215.9,Vlaamse Maatschappij voor Watervoorziening cvba (De Watergroep),BEL,45000000,640390-2024,2024
DUN & BRADSTREET BELGIUM,adrien.tzamaras@altares.com,BEL,DILBEEK,,"INTER ACCESS PARK, PONTBEEKSTRAAT 4",1040800,"European Commission, DG ESTAT - Eurostat",LUX,79330000,773482-2024,2024
RAIL EUROPE,a.dumont@groupe-res.com,BEL,Couvin,,,,Infrabel nv,BEL,03412000,297941-2024,2024
ISALYS Consulting,adupau@isalys.be,BEL,Uccle,,,,Infrabel sa,BEL,72000000,227339-2025,2025
"De Braekeleer, Sarah",advocaat@sarahdebraekeleer.be,BEL,Edegem,,Buizegemlei 158,,Stad Mechelen,BEL,79110000,807463-2025,2025
AEROSERVICES,aeroservices@aeroservices.be,BEL,Grâce-Hollogne,,"Aéroport de Liège, B52/17",,LIEGE AIRPORT SA,BEL,63000000,854924-2025,2025
HYDROGAZ S.A.,aerts@hydrogaz.be,BEL,Grâce-Hollogne,http://www.hydrogaz.be/,Rue de l'Informatique 3,,Intercommunale ORES Assets SC,BEL,45200000,565569-2025,2025
AFEC SRL,afec@skynet.be,BEL,"Avenue Franklin Roosevelt 141/38
1050 Bruxelles",,,,Cliniques universitaires Saint Luc,BEL,18143000,50151-2024,2024
SHAKE,a.fischer@shake.be,BEL,Uccle,,Rue Vanderkindere 542,,F.R.S.- FNRS,BEL,79822500,738153-2025,2025
Teleclean,af@teleclean.be,BEL,Bruxelles,,,35000.0,SMALS,BE,90910000,292814-2020,2020
EUROVIA BELGIUM / NUTONS,agence.bruxelles@eurovia.com,BEL,Allée Hof ter Vleest 1,,,7132810,Brussels Hoofdstedelijk Gewest,BEL,45233000,75484-2025,2025
EUROVIA BELGIUM SA,agence.charleroi@eurovia.com,BEL,Bruxelles,http://www.eurovia.com/,Allee Hof Ter Vleest 1,9646457.90,Ville de Charleroi,BEL,45000000,235908-2024,2024
Magic Street,ag@magicstreet.be,BEL,Bruxelles,,,,visit.brussels,BEL,92310000,93031-2025,2025
ECORYS EUROPE EEIG - GEIE,agnieszka.makulec@ecorys.com,BEL,BRUSSELS,,AVENUE DES ARTS 46,169325,European Agency for Safety and Health at Work (EU-OSHA),ESP,73000000,626786-2025,2025
AGORA SA,agora@agora-urba.be,BEL,Forest,,"avenue Van Volxem, 79",149053.50,Ville de Bastogne,BEL,71410000,764876-2025,2025
AGRER SA-NV,agrer@agrer.com,BEL,Bruxelles,https://agrer.com,Avenue Louise 251boite 23,1799497.26,"Ministerie van Economische Zaken, Rijksdienst voor Ondernemend Nederland (RVO)",NLD,75210000,805940-2025,2025
Poppins & Wayne BV,agueda.gras@eun.org,BEL,Antwerp,,Richardstraat 28,1094360,"European Commission, DG ENV - Environment",BEL,90700000,16500-2025,2025
Corail Engineering,a.hachlaf@corail-engineering.com,BEL,Liege,,,,Infrabel nv,BEL,72000000,427599-2024,2024
MP Liften,ahe@mpliften.nl,BEL,Schoten,,Wijtschotbaan 3-8,1933594.52,Woonhaven Antwerpen,BEL,50750000,468586-2024,2024
I.T.M. Sales and Services,ah@itmsales.be,BEL,Peer,,Baan naar Bree 137,272101.09,Ville de Marche-en-Famenne,BEL,34921100,788321-2025,2025
Broeders&co bv,ahmet@broedersenco.com,BEL,Puurs-Sint-Amands,,,,Fluvius System Operator cv (Speciale Sectoren),BEL,45231000,93133-2024,2024
Sebia Benelux NV,aknaepkens@sebia.com,BEL,Vilvoorde,http://www.sebia.com/,Jan Olieslagerslaan 41,252325.47,Universitair Ziekenhuis Antwerpen,BEL,33000000,181465-2025,2025
"Bleses, Alain",alain.bleses@belgacom.net,BEL,Gouvy,,avenue noel 19,585220,SOFICO (Société Wallonne de Financement Complémentaire des Infrastructures),BEL,90620000,621044-2024,2024
IPC EUROPE (Instrumentation Process Control),alain.ceuleers@ipceurope.com,BEL,Verlaine,,Rue Haute voie 2,,RESA Innovation et Technologie SA en son nom et pour compte de RESA SA Intercommunale,BEL,51210000,271298-2025,2025
CROMBEZ BAEYENS,alain@crombez-baeyens.be,BEL,BRUXELLES,,,521933.28,Bruxelles,BEL,50750000,726696-2024,2024
MEDTRONIC BELGIUM,alain.decraemer@medtronic.com,BEL,BRUXELLES,,A.DU BOURGMESTRE E.DEMUNTER 5,,HUmani SC,BEL,33182210,788677-2025,2025
RODEA,alain.degroote@rodea.be,BEL,Sint-Genesius-Rode,,Smaragdlaan 34C,,Vlaamse Overheid,BEL,77313000,771047-2024,2024
COGNIT,alain.demarcke@involv-intranet.com,BEL,Roosdaal,,Gasthuisstraat 54,,AG Digipolis Antwerpen,BEL,72000000,581603-2025,2025
Equans NV,alain.goddyn@equans.com,BEL,Brussel,,,,Vlaamse Overheid,BEL,45351000,100147-2025,2025
AT Solutions,alain@griffe-solutions.be,BEL,Rochefort,,Rue de la Dolomie 11,862103.44,Wallonie Belgique Tourisme,BEL,71220000,780947-2024,2024
CSMG CV,alain.hirsch@exelia.be,BEL,Bruxelles,,,349600,Gewestelijk agentschap voor netheid - Net Brussel,BEL,79000000,676776-2024,2024
Indaver nv,alain.konings@indaver.com,BEL,Kaloo,,Burcht Singelberg Blok D (Lady Hedwige Tower),,Aquafin NV,BEL,90513800,14003-2025,2025
EQUANS (ancien Fabricom),alain.loucheur@equans.com,BEL,Bruxelles,https://equans.be/,Boulevard Roi Albert II 19,358250.00,Société Digitale des Eaux de Wallonie,BEL,50324100,122260-2024,2024
BIO RAD LABORATORIES LTD.,alain_nicanor@bio-rad.com,BEL,TEMSE,,"WINNINGLAAN, 3",1480000.00,HUmani SC,BEL,33696100,197089-2024,2024
ETHIAS SA,alain.paridans@ethias.be,BEL,Liège,,,,Jemeppe-sur-Sambre,BEL,66510000,349159-2024,2024
SCANTEC,alain.piette@scantec.be,BEL,Grâce-Hollogne,,Rue d'Awans 105,298440.00,Commune de Grâce-Hollogne,BEL,34142000,548024-2024,2024
ETHIAS,alain.salle@ethias.be,BEL,Liège,,Rue des Croisiers 24,,Commissie voor de regulering van de elektriciteit en het gas,BEL,66510000,861685-2025,2025
INITIAL BELUX,alain.vanderheyden@rentokil-initial.com,BEL,Schelle,https://www.initial.com/be/,Brandekensweg 2,226627.0,"PROVINCE DU HAINAUT, OFFICE CENTRAL DES ACHATS",BE,44613800,634505-2022,2022
VIAPRINTIX,alain@viaprintix.be,BEL,Mechelen,,Steenhoevestraat 8,,Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding - Extern Verzelfstandigd Agentschap,BEL,34990000,18605-2025,2025
Academic Software BV,albert@academicsoftware.com,BEL,Arr. Sint-Niklaas,,,176924,Dirección de Compras de la Corporación de Radio y Televisión Española S.A.,ESP,48000000,865508-2025,2025
Expert IT  SA ,albert.janssens@expert-it.com,BEL,Louvain-la-Neuve,,,,Consortium de Validation des compétences,BEL,72000000,17347-2025,2025
Atelier Moneo Architecture et Patrimoine,alberto@atelier-moneo.be,BEL,Watermael-Boitsfort,,Avenue Emile Van Becelaere 26A - bte75,0.00,"Ville de Herstal - Centre administratif ""La Ruche""",BEL,71000000,807681-2025,2025
ALCOMEL,alcomel@alcomel.be,BEL,TESSENDERLO,http://www.alcomel.be/fr-FR/,"Essenschotstraat, 9",2701390.36,ASBL GROUPE SANTE CHC - DEPARTEMENT INFRASTRUCTURES,BEL,45215100,371340-2024,2024
