company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
3 ИЗМЕРНО ООД,3izmerno@gmail.com,BGR,гр. Русе,,Борисова №.41 вх.А ет.6,7038.33,ТЕХНИЧЕСКИ УНИВЕРСИТЕТ-ГАБРОВО,BGR,38000000,674692-2024,2024
УАЗ СПЕШЪЛ ЕООД,469Bpower@gmail.com,BGR,с. Горно Ябълково,,- - №.- бл.- вх.- ет.- ап.-,58000.00,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО СРЕДЕЦ""",BGR,34300000,95751-2025,2025
4 СИЙЗЪНС ЛАЙН ЕООД,4seasonsline.com@gmail.com,BGR,гр. Перник,,ИЗТОК ул.ХАСКОВО №.1,35988.00,"ВВМУ ""Н.Й. Вапцаров"" - Варна",BGR,18000000,94805-2024,2024
А10 ЕООД,a10ltd@abv.bg,BGR,гр. Перник,,кв. Ралица ул. Пирин №.12А офис № 14,2358225.57,Електроразпределителни мрежи Запад ЕАД,BGR,45231400,563684-2024,2024
ЧЕРНЕВ ЕООД,a4ernev@abv.bg,BGR,гр. Шумен,,бул. Симеон Велики №.5,1376162.67,ОБЩИНА ШУМЕН,BGR,55521000,604499-2025,2025
А-550 ЕООД,a550eood@gmail.com,BGR,гр. София,,кварал ВИТОША ул.ЧАВДАР МУТАФОВ №.39 вх.Б ет.2 ап.15,69804010.20,ОБЩИНА БУРГАС,BGR,45000000,693690-2025,2025
ФЕРИТРАНС ЕООД,aaaaa@abv.bg,BGR,с. Тича,,,19675.03,ЮГОИЗТОЧНО ДЪРЖАВНО ПРЕДПРИЯТИЕ ДП,BGR,09100000,604600-2025,2025
ЕТ ГЕРИША - ХАСИБЕ КОПУК,aaaa@abv.bg,BGR,с. Манолич,,,49565.38,ЮГОИЗТОЧНО ДЪРЖАВНО ПРЕДПРИЯТИЕ ДП,BGR,09100000,640456-2025,2025
ЕМ СИ ВИ-96 ЕООД,aaa@abv.bg,BGR,Котел,,,61091.6,ЮГОИЗТОЧНО ДЪРЖАВНО ПРЕДПРИЯТИЕ ДП,BGR,09100000,639987-2025,2025
ТОПЛОФИКАЦИЯ СОФИЯ ЕАД,a.a.aleksandrova@toplo.bg,BGR,гр. София,https://www.toplo.bg,"ул. ""Ястребец"" № 23 Б",1339609.71,Изпълнителна агенция “Военни клубове и военно-почивно дело”,BGR,09323000,821686-2025,2025
ТЕХ СИСТЕМС 2025,AAleksiev@paraflow.bg,BGR,София,,,17190982.00,Министерство на електронното управление,BGR,32420000,760172-2025,2025
Ол ченълс комюникейшън ЕООД,aalexandrova@all-channels.com,BGR,София,,,313800.00,ТЕХНИЧЕСКИ УНИВЕРСИТЕТ,BGR,79341400,172425-2025,2025
АА МЕДИКЪЛ БЪЛГАРИЯ ЕООД,aamedicalbulgaria@gmail.com,BGR,гр. София,,"р-н Лозенец бул. „Джеймс Баучер“ № 76, ап. офис 311",825.00,НАЦИОНАЛЕН ЦЕНТЬР ПО ЗАРАЗНИ И ПАРАЗИТНИ БОЛЕСТИ,BGR,33696500,631030-2025,2025
   ,aamedical@loze.net,BGR,,,".  No 52, . 1, . 4",722521.0,Institut po mikrobiologiya Stefan Angelov pri BAN,BG,38000000,016018-2020,2020
 ,aaneva@mapex.bg,BGR,,https://www.mapex.bg/,". , ..  1, .   No 51",1340000.0,Natsionalen statisticheski institut,BG,72230000,365336-2021,2021
ЦЕНТЪР ЗА ТВОРЧЕСКО ОБУЧЕНИЕ ООД,a.angelov@cct.bg,BGR,гр. София,,ул. КАПИТАН ГЕОРГИ МАМАРЧЕВ №.16,37700.00,"СРЕДНО УЧИЛИЩЕ ""ПАИСИЙ ХИЛЕНДАРСКИ""",BGR,30200000,854514-2025,2025
ДЗЗД Пиргос 2021,a.angelov@europool.bg,BGR,София,,"р-н Средец, ул. Хан Аспарух №45, ет. 1, ап. 1",17302707.38,ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ ЕАД,BGR,45252120,699543-2024,2024
ДРАГОМАН - ЕЛ ООД,a.antonov@dragoman-el.com,BGR,гр. Драгоман,,ЗДРАВЕЦ №.1,175302.00,"НАЦИОНАЛНА КОМПАНИЯ ""ЖЕЛЕЗОПЪТНА ИНФРАСТРУКТУРА"" ДП",BGR,34946100,104916-2024,2024
АА МЕДИКЪЛ БЪЛГАРИЯ ЕООД,aaorders.bg@diahem.com,BGR,гр. София,,"р-н Лозенец бул. „Джеймс Баучер“ № 76, ап. офис 311",48500.00,"МЕДИЦИНСКИ УНИВЕРСИТЕТ-ВАРНА ""ПРОФ. Д-Р ПАРАСКЕВ ИВ.СТОЯНОВ""",BGR,38000000,771193-2025,2025
  ,a.argirova@euroleaseauto.bg,BGR,,,".   No 43, . 5",22217148.2,Stolichen avtotransport EAD,BG,34121100,255095-2022,2022
ТЪРГОВСКА БАНКА Д АД,a.asparuhova@dbank.bg,BGR,гр. София,,бул. Ген. Тотлебен №.8,1999166.67,НАЦИОНАЛНА ЕЛЕКТРИЧЕСКА КОМПАНИЯ ЕАД,BGR,66000000,22161-2025,2025
„АБ“ АД,ab_ad@abv.bg,BGR,Хасково,,бул. Съединение 38,,"Агенция ""Пътна инфраструктура""",BGR,45233110,169400-2024,2024
БУЛ БИО - НЦЗПБ ЕАД,A.Baev@bulbio.com,BGR,гр. София,https://www.bulbio.com/,"бул. ""Янко Сакъзов"" №.26",248760.00,МИНИСТЕРСТВО НА ЗДРАВЕОПАЗВАНЕТО,BGR,63122000,612826-2025,2025
АВС - ЧЕРТОГ,abc.en.co@gmail.com,BGR,Ямбол,,"ул. ""Индже Войвода"" 35",2456704.01,ОБЩИНА СЛИВЕН,BGR,45200000,397540-2025,2025
АВС - ИНЖЕНЕРИНГ - Н ООД,abc_en@mail.bg,BGR,гр. Ямбол,,ул. ИНДЖЕ ВОЙВОДА №.35,41666.00,ОБЩИНА ЯМБОЛ,BGR,44100000,585331-2025,2025
АБ ИНВЕСТ ГРУП ЕООД,ab.investgroup.eu@gmail.com,BGR,гр. Варна,,"ул. „Свети Прокопий Варненски"" № 36",111150.00,"УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТА МАРИНА ЕАД",BGR,45000000,303169-2025,2025
ДИАХЕМ ЕООД,a.bogdanova@diahem.com,BGR,гр. Пловдив,https://diahem.com/,ул. Д-р Александър Пеев №7,19792.00,"МНОГОПРОФИЛНА ОБЛАСТНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""Д-Р СТЕФАН ЧЕРКЕЗОВ"" АД",BGR,33000000,204172-2025,2025
   ,ab_publishing@abv.bg,BGR, ,,".   No 58, . 3, . 7",17900.0,Obshtina Plovdiv,BG,79952000,181821-2021,2021
АБРИТУС ГТ ООД,abritus73@abv.bg,BGR,гр. Генерал Тошево,,УЛ. ЧЕРНО МОРЕ №.18,41000.00,ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ - ДЪРЖАВНО ГОРСКО СТОПАНСТВО ГЕНЕРАЛ ТОШЕВО,BGR,50100000,42538-2025,2025
   ,absltd@abv.bg,BGR,. ,www.absltd-bg.com,. .   . 8,23632.0,INSTITUT PO INFORMATsIONNI I KOMUNIKATsIONNI TEHNOLOGII,BG,30000000,610572-2022,2022
КРАМАР 2010 ООД,abv@abv.bg,BGR,Сливен,,,19322.34,ЮГОИЗТОЧНО ДЪРЖАВНО ПРЕДПРИЯТИЕ ДП,BGR,09100000,594645-2024,2024
.. ,aca_ltd@abv.bg,BGR,. ,,".  No 126 . , . 1, .  3.1",379900.0,"Agentsiya po geodeziya, kartografiya i kadastar",BG,71221000,418708-2020,2020
 ,acca@abv.bg,BGR,,," , .  No 10, . 3",191089.2,Ministerstvo na obrazovanieto i naukata,BG,79211000,046528-2020,2020
Д - МЕДИЯ ООД,acc.dmedia@gmail.com,BGR,гр. Велико Търново,,"ул. ""Христо Ботев"" №86",558574.40,ОБЩИНА ВЕЛИКО ТЪРНОВО,BGR,79800000,566112-2024,2024
НИКАдвъртайзинг ЕООД,acc@nika-bg.com,BGR,София,,,12000.00,ОБЩИНА ЛУКОВИТ,BGR,79340000,375951-2024,2024
ЮЛЕН АД,acc.officemail@gmail.com,BGR,гр. Банско,,ул. ПИРИН 94,833333.34,Българска федерация по ски Сдружение,BGR,92620000,30220-2025,2025
РОМФЕЯ СТРОЙ,account2023@abv.bg,BGR,Варна,,,14446477.06,ОБЩИНА ВАРНА,BGR,45320000,431900-2025,2025
БУЛМЕД 2000 ЕООД,accountancy@bulmed2000-bg.com,BGR,гр. София,,"кв.""Бели брези"", ул.""Хайдушка гора” №.59-61",1135865.42,"Многопрофилна болница за активно лечение ""Национална кардиологична болница"" ЕАД",BGR,33141000,160165-2024,2024
ЕВРОБИЛДИНГ ИНЖЕНЕРИНГ ООД,accountant@eurobuildingengineering.com,BGR,гр. София,,ГОЦЕ ДЕЛЧЕВ №.105 ет.6,169869.39,ОБЩИНА БУРГАС,BGR,45000000,282281-2025,2025
ЕВРОКЛАС-КОНСУЛТ ЕООД,account@euroclass.bg,BGR,гр. Пловдив,,ул. Пряпорец №.1,259085.00,"СРЕДНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ"" - гр. КАРЛОВО",BGR,39162200,667256-2025,2025
БОРД ЕООД,accounting@capitol.bg,BGR,гр. Варна,,ул. ПЕТКО КАРАВЕЛОВ №.40,14644000.00,ОБЩИНСКИ ПАЗАРИ ЕООД,BGR,45000000,804521-2025,2025
ЧИСТОТА БАЛКАНИ ООД,accounting@chistotabalkani.com,BGR,гр. София,,"""Витоша"" бл. 7, вх. 1, ет. 2, ап. 6",1231500.00,"АГЕНЦИЯ ""МИТНИЦИ""",BGR,90513300,352079-2024,2024
ТОНЕКС 2000 ЕООД,accounting@expressprint.bg,BGR,гр. Варна,,УЛ. Д-Р Л. ЗАМЕНХОФ №.32 вх.1 ет.3 ап.8,426000.00,ОБЩИНА ВАРНА,BGR,79810000,73593-2025,2025
МАТЕКС ЪП ЕАД,accounting@matexup.com,BGR,гр. София,,"ул.""Цар Шишман"" №.17 ет.3 ап.8",16192097.00,ОБЩИНА СЪЕДИНЕНИЕ,BGR,45233100,713614-2024,2024
КОМЕКЕС АД,accounting@samel90.com,BGR,гр. Самоков,,ул. АВКСЕНТИЙ ВЕЛЕШКИ №.6,800000.00,ОБЩИНА САМОКОВ,BGR,09123000,123836-2025,2025
И ЕС СИ РЕНТАЛ ЕООД,accounting@thcaudio.com,BGR,гр. София,,ИВАН ВАЗОВ БУРЕЛ №.9 ет.ПАРТЕР ап.МАГАЗИН 1,68000.00,СОФИЙСКА ОПЕРА И БАЛЕТ,BGR,92311000,535417-2025,2025
НИМ ТРАНС СЕРВИЗ ООД,account@nimtrans.com,BGR,гр. Габрово,,бул.БОЙКАТА №.12,,ОБЩИНА ГАБРОВО,BGR,50100000,226726-2025,2025
ОЛИМП - ПРЕДПАЗНИ ЕКИПИРОВКИ ЕООД,account@olympsafety.com,BGR,гр. Бургас,,ул.Фердинандова №.98 вх.Б ет.5,584300.00,СОФИЙСКА ВОДА АД,BGR,18143000,369545-2025,2025
ПОСОКА КОМ ООД,account@posoka.com,BGR,гр. София,,"ул. ""Сердика"" № 12",400000.00,МИНИСТЕРСТВО НА ОКОЛНАТА СРЕДА И ВОДИТЕ,BGR,60410000,283166-2024,2024
 ,account@qelectronic.com,BGR,,,".   No 2,  , . 4, . 8.3",38000.0,"Ministerstvo na transporta, informatsionnite tehnologii i saobshteniyata",BG,30200000,288979-2020,2020
НБС МЕРИТАЙМ ООД,accounts@nbs-maritime.com,BGR,гр. Варна,,ПРИМОРСКИ №.1,343313.00,ОБЩИНА ВАРНА,BGR,15800000,34919-2025,2025
ПЪТПРИБОР ООД,accounts@patpribor.com,BGR,гр. София,,ул.ДОЙРАН №.9 вх.А,700000.00,ОБЩИНА ТРОЯН,BGR,90620000,713363-2024,2024
СТРОИТЕЛ ООД,account@stroitel.bg,BGR,гр. Русе,,бул.ЛИПНИК №.5,,МИНИСТЕРСТВО НА ОБРАЗОВАНИЕТО И НАУКАТА,BGR,45000000,408158-2025,2025
СОФТЕЛЕКТРОНИК 1 ЕООД,acc@softelectronic.com,BGR,гр. Варна,,ул. ГЕОРГИ ЖИВКОВ №.38,600000.00,СТОЛИЧЕН АВТОТРАНСПОРТ ЕАД,BGR,50100000,770158-2025,2025
АДИМЕКС 2000 ООД,acdkost@gmail.com,BGR,гр. Костенец,,ул. Белмекен №4,300000.00,СТОЛИЧЕН АВТОТРАНСПОРТ ЕАД,BGR,50100000,626193-2025,2025
АЕРО КОНЦЕПТ ИНЖЕНЕРИНГ ЕООД,acengeneering@gmail.com,BGR,гр. Пловдив,,бул.. КУКЛЕНСКО ШОСЕ №.12 - БИЗНЕС ЦЕНТЪР РТ КОНСУЛТ,29746000.00,ОБЩИНА ПЛОВДИВ,BGR,45000000,558186-2025,2025
АКВА КОНСТРУКТ ГРУП ЕООД,ac_group@abv.bg,BGR,гр. Хасково,,ул. Г. КИРКОВ №.1,787000.00,ОБЩИНА ПЛОВДИВ,BGR,45211000,850-2025,2025
АВТОТРАНСПОРТ И МЕХАНИЗАЦИЯ БЪЛГАРИЯ ЕАД,acmad@abv.bg,BGR,гр. Пловдив,,"район ЮЖЕН, ул.ОГНЕВО №.6",,ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ ЕООД,BGR,14210000,208266-2025,2025
 ,activ@activ.bg,BGR,,www.activ.bg,.  No 5,27600.0,Shumenski universitet Episkop Konstantin Preslavski,BG,79212100,009311-2020,2020
АКТИВ СЕКЮРИТИ ЕООД,activ_securiti@abv.bg,BGR,гр. София,,"р-н Средец, ул. Ген. Йосиф Гурко № 62, вх. Б, ет. 2, ап. 4",23475.00,НАЦИОНАЛЕН ОСИГУРИТЕЛЕН ИНСТИТУТ - ТП на НОИ - МОНТАНА,BGR,79713000,90418-2024,2024
СВИЩОВ 76,actualgroup@mail.bg,BGR,София,,бул. Христо Ботев №49,722000.00,ОБЩИНА СВИЩОВ,BGR,45000000,722900-2025,2025
       ,ada@ada-bg.com,BGR,,,".   No 63, . 6",87000.0,Stolichna obshtina  napravlenie Arhitektura i gradoustroystvo,BG,71200000,003607-2020,2020
ОБЩИНА САМОКОВ,adamyanov@samokov.bg,BGR,гр.Самоков,https://samokov.bg/,бул. МАКЕДОНИЯ №.34,75.00,БЪЛГАРСКА ФЕДЕРАЦИЯ ПО БОРБА Сдружение,BGR,55110000,180340-2024,2024
АДАПТ ЕООД,adapt_dimitrova@abv.bg,BGR,гр. Търговище,,ул. Преслав № 2,1600390.00,ОБЩИНА ТЪРГОВИЩЕ,BGR,45214100,11579-2025,2025
АДЕН ГРУП ООД,adengroup.eu@abv.bg,BGR,гр. София,,"Люлин 7 Д-р Петър Дертлиев №.42 ет.3,офис 19",15850000.00,АЕЦ КОЗЛОДУЙ ЕАД,BGR,35113110,465929-2025,2025
  ,adianamg@mail.bg,BGR,. ,,.    No.115 .14-9,7560.0,OBShtINA BELOSLAV,BG,90511100,597906-2023,2023
АДИКОМ ЕООД,adicom.eood@abv.bg,BGR,гр. Ямбол,,ул.ТЪРГОВСКА №.62 вх.А ет.5 ап.12,5362.00,ОБЛАСТНО ПЪТНО УПРАВЛЕНИЕ - ЯМБОЛ,BGR,50000000,283592-2025,2025
МОТОБУЛ ЕАД,a.dimitrova@foodcard.bg,BGR,гр. София,https://www.motobul.com/; https://foodcard.bg/,бул. Христофор Колумб №.43,801560.00,ЛЕСОТЕХНИЧЕСКИ УНИВЕРСИТЕТ,BGR,09100000,337229-2025,2025
ТОМБОУ-БЪЛГАРИЯ ЕООД,adimitrova@tombou.bg,BGR,гр. София,https://uptombou.bg/,"бул. Княз Ал. Дондуков №.11 ет.7, 8",360330.00,"УНИВЕРСИТЕТСКА СПЕЦИАЛИЗИРАНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ПО ОНКОЛОГИЯ ""ПРОФ. ИВАН ЧЕРНОЗЕМСКИ"" ЕАД",BGR,98000000,258364-2024,2024
БЪЛГАРСКА АВТОМОБИЛНА ИНДУСТРИЯ ЕАД,a_dimitrov@bai.bg,BGR,гр. София,,"р-н Изток, ул. Лъчезар Станчев №.3",8640000.00,ЕЛЕКТРОЕНЕРГИЕН СИСТЕМЕН ОПЕРАТОР ЕАД,BGR,34113200,8199-2025,2025
ЕЛЕКТРОСТАРТ АД,adimitrov@electrostart.com,BGR,гр. Вършец,,бул. РЕПУБЛИКА 2,668330.00,НАЦИОНАЛНА ЕЛЕКТРИЧЕСКА КОМПАНИЯ ЕАД,BGR,31500000,732943-2024,2024
АДИТУС ЕООД,aditus@einet.bg,BGR,гр. София,,"ТОТЛЕБЕН №.34, сграда 6",134510.00,МЕДИЦИНСКИ УНИВЕРСИТЕТ,BGR,33100000,703606-2025,2025
АДЛ ООД,adl@adl-x.com,BGR,гр. София,,"район Красно село, ул. ДУКАТСКА ПЛАНИНА №.16",47460.00,Военно-географска служба - Военно формирование 26480,BGR,42990000,739195-2024,2024
АТЛАС ТРАВЕЛС ЕООД,admin@atlas-travels.net,BGR,гр. София,,"""Симеоново"" бул. ""СИМЕОНОВСКО ШОСЕ"" №276",,ОБЩИНА ВАРНА,BGR,80510000,26483-2025,2025
 ,admin_dupnitsa@dupnitsa.bg,BGR,,,.  No 1,57340.0,Izpalnitelna agentsiya Voenni klubove i voenno-pochivno delo,BG,55520000,049596-2020,2020
ЕПИН Секюрити ЕООД,admin@epin.bg,BGR,гр. София,,"р-н Красна поляна, ж.к. Западен парк, бл.9, вх.Б, ап.14",790000.00,НАЦИОНАЛНА АГЕНЦИЯ ЗА ПРИХОДИТЕ,BGR,79713000,15525-2025,2025
ФРИГОКОМЕРС ИНТЕРНЕШЪНЪЛ ООД,admin@frigocommerce.com,BGR,гр. Пловдив,https://frigocommerce.com/,бул. Дунав 79А,25000.00,Военномедицинска академия,BGR,42500000,376711-2024,2024
„АКТАЕЛ-Н-АТБ” ДЗЗД,administration@actaeln.com,BGR,София,,,544943.00,НАЦИОНАЛНА ЕЛЕКТРИЧЕСКА КОМПАНИЯ ЕАД,BGR,50532300,513702-2025,2025
СЕНТИЛИОН ООД,administration@centillion.eu,BGR,гр. София,,"ДРУЖБА 1 ул. ""ИЛИЯ БЕШКОВ"" №.6А",4416560.17,Военномедицинска академия,BGR,33185200,61474-2025,2025
ЛАБЕКС ИНЖЕНЕРИНГ ООД,administration@labex-bg.com,BGR,гр. София,https://labex-bg.com/,ул. Адам Мицкевич №4В,70514.00,КОМПЛЕКСЕН ОНКОЛОГИЧЕН ЦЕНТЪР - СТАРА ЗАГОРА ЕООД,BGR,33140000,172127-2025,2025
ПИП ЕЛЕКТРОНИКС ЕООД,admin@pipaudio.com,BGR,гр. Русе,,ул. ЛЕРИН №.2 вх.А ет.1,27402.00,ОБЩИНА БЛАГОЕВГРАД,BGR,39000000,789638-2025,2025
ЕКСА АРТ ЕООД,admn@eksa.org,BGR,гр. София,,ул. СОФРОНИЙ ВРАЧАНСКИ № 51,154200.00,БЪЛГАРСКА АКАДЕМИЯ НА НАУКИТЕ,BGR,71240000,207851-2025,2025
ЕТ АДНАН-92 - ЮСЕИН ЮМЕР,adnan_92@abv.bg,BGR,с. Чорбаджийско,,мах. ЗЛАТОЛИСТ №.44,80.10,ОБЩИНА КИРКОВО,BGR,60130000,674778-2025,2025
АДОРИА КОНСУЛТ ЕООД,adoriaconsult@gmail.com,BGR,гр. Плевен,,Сторгозия №.92 вх.Ж ет.2 ап.4,95000.00,ОБЩИНА ШУМЕН,BGR,79420000,10279-2025,2025
ШУМЕН АКВА,adrian.boshnakov@amshumen.com,BGR,Гр. Шумен,,,1743400.00,ОБЩИНА ШУМЕН,BGR,45231300,470150-2025,2025
А1 България ЕАД,adrian.marinov@a1.bg,BGR,гр. София,,ул. Кукуш №1,2120833.33,НАЦИОНАЛНА АГЕНЦИЯ ЗА ПРИХОДИТЕ,BGR,64212000,176042-2024,2024
КТ ДЕЛТА-3 ООД,advert_ani@abv.bg,BGR,София,,,8298.00,МИНИСТЕРСТВО НА ИНОВАЦИИТЕ И РАСТЕЖА,BGR,92210000,514477-2024,2024
"""АДВОКАТСКО ДРУЖЕСТВО МИНКОВА И МИНКОВ""",advkantora.mm@gmail.com,BGR,София,,,57600.00,ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ ЕООД,BGR,79100000,53253-2025,2025
ЕТ ВЕЛИ ТРАНС - ВЕНЕЛИН ХАДЖИЕВ,adv_karasmilova@abv.bg,BGR,с. Господинци,,с. Господинци,19859.32,ОБЩИНА ГОЦЕ ДЕЛЧЕВ,BGR,60130000,697373-2025,2025
НАДЕЖДА-транспорт и строителство ООД,adv.katerina@gmail.com,BGR,гр. Велико Търново,,"ул. ""Моско Москов"" №.17 бл.. вх.. ет.. ап.3",1305000.00,ОБЩИНА ВЕЛИКО ТЪРНОВО,BGR,60112000,633302-2025,2025
адв. Васил Василев,advocatvasilev@abv.bg,BGR,Смолян,,,100000,ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ ЕООД,BGR,79112000,415886-2024,2024
АЕД СТУДИО ЕООД,aedstudio.ltd@gmail.com,BGR,гр. София,,Бяло море №.1 ет.3 ап.7,119885.00,ОБЩИНА - СТАРА ЗАГОРА,BGR,71221000,775696-2025,2025
Емед груп ЕООД,aepifanis@emedgroup.gr,BGR,гр. София,https://www.emedgroup.bg/,"ул. Люба Величкова №19, ет. 3",22464.00,"УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""АЛЕКСАНДРОВСКА"" ЕАД",BGR,33140000,394999-2025,2025
АТОМЕНЕРГОРЕМОНТ АД,aer@aer-bg.com,BGR,гр. Козлодуй,,ПЛОЩАДКА АЕЦ,1689907.22,АЕЦ КОЗЛОДУЙ ЕАД,BGR,45330000,773361-2025,2025
АЕРОКЛИМА БУЛ ЕООД,aeroklima.bul@abv.bg,BGR,гр. Самоков,,ул. МАНО ФИЛИПОВ №.13,74300.50,"ДЪРЖАВНО ПРЕДПРИЯТИЕ ""РЪКОВОДСТВО НА ВЪЗДУШНОТО ДВИЖЕНИЕ"" ТПП",BGR,45331000,709872-2024,2024
АЕС-Х ООД,aes_x@abv.bg,BGR,гр. София,,ГРАДИНАРСКА №1,1305399.00,ОБЩИНА ШУМЕН,BGR,90500000,296488-2024,2024
ЕТ ДЖАН - МУСТАФА АФУЗБЕКИР,afuzbekir@dir.bg,BGR,с. Скалак,,мах. ПОБЕДА №.24,77540.40,ОБЩИНА КРУМОВГРАД,BGR,60130000,400107-2025,2025
ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ ЕООД,a.galabov@vik.bg,BGR,гр. Пловдив,https://www.vik.bg/,бул. 6-ТИ СЕПТЕМВРИ №250,23055.68,Изпълнителна агенция “Военни клубове и военно-почивно дело”,BGR,90480000,604195-2024,2024
"ЗАСТРАХОВАТЕЛНО ДРУЖЕСТВО ""ОЗОК Инс"" АД",AGancheva@ozok.bg,BGR,гр. София,,"Овча Купел бул. Никола Петков № 52, сграда Трейд Хаус Уест, жилищна част, ет. 4",12250.00,"УНИВЕРСИТЕТ ПО АРХИТЕКТУРА, СТРОИТЕЛСТВО И ГЕОДЕЗИЯ",BGR,66510000,286374-2025,2025
АГАРТА-ЦМ ЕООД,agarta@agarta.bg,BGR,с. Долни Богров,http://www.agarta.bg,ул. 40-ТА №.1,64328.790000,ЦЕНТЪР ЗА СПЕШНА МЕДИЦИНСКА ПОМОЩ-СОФИЯ,BGR,33140000,135654-2025,2025
  ,agartacm@abv.bg,BGR,,,. 40- No 1,3096020.97,UMBASLM N. I. Pirogov EAD,BG,24455000,183278-2021,2021
ЕТ АГБ - АНГЕЛ БАТАЛОВ,agb_batalov@abv.bg,BGR,гр. Гоце Делчев,,Звънчарска №.25,11720.80,ОБЩИНА ГОЦЕ ДЕЛЧЕВ,BGR,60140000,472205-2024,2024
ТАРА СИСТЕМС ЕООД,a.genchev@tarasystems.net,BGR,гр. Русе,,ул. Борисова №.49,1295488.14,"РАЙОН ""ИЗГРЕВ""",BGR,39000000,440841-2024,2024
ПАРАХОДСТВО БЪЛГАРСКИ МОРСКИ ФЛОТ АД,agency@navbul.com,BGR,Варна,https://www.navbul.com/bg/,"бул. ""Приморски"" 1,",80000,ПРИСТАНИЩЕ ВАРНА ЕАД,BGR,63727000,302038-2025,2025
"  ,      ",agency_shtit@abv.bg,BGR,,,.  No 25  ,13888630.8,DP Natsionalna kompaniya Zhelezopatna infrastruktura,BG,79713000,348800-2021,2021
АГЕНЦИЯ СТРАТЕГМА ООД,agency@strategma.bg,BGR,гр. София,http://www.strategma.bg/bg/,"ул. Георги Раковски №18, ет. 4",54300,"МЕДИЦИНСКИ УНИВЕРСИТЕТ-ВАРНА ""ПРОФ. Д-Р ПАРАСКЕВ ИВ.СТОЯНОВ""",BGR,72262000,218961-2025,2025
СОФКОНТРАКТ ИНФРАСТРОЙ ЕООД,agenkov@abv.bg,BGR,гр. Пловдив,,Марица Гардънс бл.9,167500.00,ОБЩИНА ПЛОВДИВ,BGR,90470000,304545-2025,2025
