company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
STRABAG Aszfalt Korlátolt Felelősségű Társaság,138_EKR@strabag.com,HUN,Budapest,https://www.strabag.hu,Gábor Dénes (Infopark D épület) Utca 2.,13038000000.00,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,HUN,44113620,605265-2025,2025
STR Mély- és Magasépítő Korlátolt Felelősségű Társaság,139_EKR@strabag.com,HUN,Budapest,https://www.strabag.hu,Gábor Dénes (Infopark D épület) Utca 2.,,Terézvárosi Vagyonkezelő Nonprofit Zrt.,HUN,45000000,489680-2025,2025
Nagy Zoltán egyéni vállalkozó,1983nagyzoltan@gmail.com,HUN,Kardoskút,,Tanya  330,335217700.00,Körös-Maros Nemzeti Park Igazgatóság,HUN,77100000,200445-2024,2024
Brand 2001 Kft,3812.brand@gmail.com,HUN,Monaj,,Béke U. 72.,626779055.00,Eszterházy Károly Katolikus Egyetem,HUN,45000000,587072-2024,2024
4D Építész Stúdió Korlátolt Felelősségű Társaság,4d@4dstudio.eu,HUN,Budapest,https://www.4dstudio.eu,Hauszmann Alajos Utca 4/C. fszt.5.,57360530.00,Szegedi Tudományegyetem,HUN,71240000,536092-2025,2025
4D Tájépítész Iroda Kft.,4dtaj@4dtaj.hu,HUN,Budapest,https://www.4dtaj.hu,Üllői Út 5,,Dunamelléki Református Egyházkerület,HUN,71220000,172161-2025,2025
Horvath Elemer Egyeni Vallalkozo,67horvathelemer@gmail.com,HUN,Onga,,Dozsa Gyorgy  Ut 14,13158192.0,Nemzeti Szakertoi es Kutato Kozpont,HU,90910000,637799-2023,2023
A1 Építésziroda Kft.,a1@a1epitesziroda.hu,HUN,Budapest,https://www.a1epitesziroda.hu,Rétkerülő Út 20,200000000.00,Budapest Gyógyfürdői és Hévizei Zrt.,HUN,71220000,23192-2025,2025
AAG-TERV Szolgáltató Kft.,aagtervkft@gmail.com,HUN,Kistarcsa,https://www.aagterv.hu,Völgy Utca 44/F fsz. 10.,15890000.00,Budapest Főváros XIII. Kerületi Önkormányzat,HUN,71320000,501847-2025,2025
AAM Tanácsadó Zrt.,aam@aam.hu,HUN,Budapest,https://www.aam.hu,Váci Út 76. 25685/2,,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,HUN,72224200,808089-2025,2025
A+A kft,aamuszakieskereskedelmikft@gmail.com,HUN,Budapest,,"Honved utca, I. em 2/8",270000.0,Burda Papier s.r.o.,SK,42991000,450427-2020,2020
AutoCarma Miskolc Korlátolt Felelősségű Társaság,aangyal@autocarmamiskolc.hu,HUN,Miskolc,,Lorántffy Zsuzsanna utca 30/A,67484196.00,Borsod-Abaúj-Zemplén Vármegyei Rendőr-főkapitányság,HUN,50112100,59610-2025,2025
EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,abako@euroaszfalt.hu,HUN,Üllő,https://euroaszfalt.hu,Belterület hrsz. 3753.,5883240.00,Budapest Airport Budapest Liszt Ferenc Nemzetközi Repülőtér Üzemeltető Zártkörűen Működő Részvénytársaság,HUN,45235000,450522-2025,2025
Abakusz  Ado Konyvvizsgalo es Vagyonertekelo Kft.,abakusza@chello.hu,HUN,Debrecen,,Kerekes Ferenc utca 49.,277000000.0,Allami Szamvevoszek,HU,79212100,280110-2020,2020
ABAÚJTEJ Tejfelvásárló-Feldolgozó és Forgalmazó Korlátolt Felelősségű Társaság,abaujtej@skylan.hu,HUN,Forró,https://www.abaujtej.hu,Kakastanya Külterület 098/2,263334334.00,Kistarcsai Flór Ferenc Kórház,HUN,15800000,222032-2025,2025
STRABAG Epito Kft. (STR M30 Konzorcium),abel.santa@strabag.com,HUN,Budapest,,Gabor Denes utca 2. Infopark D epulet,39944503947.0,NIF Zrt.,HU,45233110,639841-2022,2022
Egyesült Saturnus Kft.,ablakhungary@gmail.com,HUN,Budapest,,Gyár Utca 15,55655780.00,BTVR Budafok-Tétényért Városfejlesztő és Rehabilitációs Közhasznú Nonprofit Korlátolt Felelősségű Társaság,HUN,77300000,201488-2024,2024
ABL&E-JASCO Magyarország Kereskedelmi és Szolgáltató Kft.,ablehun@ablelab.com,HUN,Budapest,http://www.ablelab.com,Fehérvári Út 132-144,6227121.00,Magyar Agrár- és Élettudományi Egyetem,HUN,38000000,471075-2025,2025
ABL Project Korlátolt Felelősségű Társaság,ablpro.kft@gmail.com,HUN,Erdőkertes,,Méhes Köz 1,4121637000.00,MÁV Pályaműködtetési Zártkörűen Működő Részvénytársaság,HUN,77211400,743607-2025,2025
SYNCHRODAN Kereskedelmi Tanacsado es Szolgaltato Korlatolt Felelossegu Tarsasag,abonyi.jozsefne@synchrodan.hu,HUN,Budapest,http://www.synchrodan.hu,Sorhaz Utca 7/4.,31069173.0,Fovarosi Vizmuvek Zartkoruen Mukodo Reszvenytarsasag,HU,31000000,045199-2020,2020
ABPM Art Kft.,abpmartinbody@gmail.com,HUN,Budapest,https://www.abpmart.hu,Hunyadi Utca 153.,68903203.00,Zuglói Egészségügyi Szolgálat,HUN,33100000,830245-2025,2025
Studio Qvarta Korlátolt Felelősségű Társaság,ab@qvarta.eu,HUN,Budapest,,Zsolt fejedelem Utca 85,40135500.00,Magyar Máltai Szeretetszolgálat Alapítvány,HUN,71220000,308072-2025,2025
Biocenter Laboratóriumi Szolgáltató Kft,abraham@biocenter.hu,HUN,Szeged,https://www.biocenter.hu,Temesvári Krt. 62.,15830770.00,Magyar Agrár- és Élettudományi Egyetem,HUN,24000000,477662-2025,2025
Aegon Magyarország Általános Biztosító Zrt.,abraham.laszlo@freemail.hu,HUN,Budapest,,Üllői út 1,379324924.00,Nemzeti Szakképzési és Felnőttképzési Hivatal,HUN,66510000,396572-2024,2024
INGINERIE SOLIVAC,abrahamlehel@yahoo.com,HUN,Miercurea-Ciuc,https://www.solivac.hu,"Kalvarai, sgt. 87/A,  Szeged",78400,"Institutul National de Cercetare Dezvoltare pentru Fizica si Inginerie Nucleara ""Horia Hulubei""",ROU,42124320,625176-2024,2024
Sziki-Ép Kft.,abraham@tures.hu,HUN,Szeged,https://www.szikiep.hu,Kálvária Sugárút 96/G.,2770742449.00,Szegedi Tudományegyetem,HUN,45000000,232377-2025,2025
AB-VILL KERESKEDELMI ÉS SZOLGÁLTATÓ KFT,abvillkft@abvill.t-online.hu,HUN,Nyírpazony,,Szabolcs UTCA 29,8925310000,OPUS TITÁSZ Áramhálózati Zártkörűen Működő Részvénytársaság,HUN,45310000,198087-2025,2025
Agrobrand Kft,account@absocial.hu,HUN,Budapest,https://www.agrobrand.hu,Nyúl Utca 20,542600000.00,Hegyközségek Nemzeti Tanácsa,HUN,79952000,580834-2024,2024
Protecta Elektronikai Kft,account.hu@protecta.hu,HUN,Budapest,https://www.protecta.hu,Késmárk Utca 7/A,,E.ON Gazdasági Szolgáltató Korlátolt Felelősségű Társaság,HUN,31170000,698338-2025,2025
A-CÉL Hungary Korlátolt Felelősségű Társaság,acelhungary@gmail.com,HUN,Budapest,,Wesselényi utca   46. I. em. 12.,342730492.00,Budapesti Corvinus Egyetem,HUN,90910000,399074-2024,2024
ACIUS Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,acius@acius.hu,HUN,Budapest,https://www.acius.hu,Szivattyú Utca 21,,Borsod-Abaúj-Zemplén Vármegyei Központi Kórház és Egyetemi Oktatókórház,HUN,33140000,66944-2025,2025
AC Komfort Kft.,ackomfort@gmail.com,HUN,Dunaharaszti,,Dembinszky Utca 26,876307736.00,Szegedi Tudományegyetem,HUN,50400000,17712-2024,2024
AC Komfort Kft.,ackomfortkft2@gmail.com,HUN,Dunaharaszti,,Klapka Gy. Utca 25,728452255.00,Szegedi Tudományegyetem,HUN,45000000,112855-2025,2025
Acs- es Allvanyozo Korlatolt Felelossegu Tarsasag,acsallvany@colourproduct.hu,HUN,Szekszard,,Epreskert Utca 10/C,368272811.0,Szekszard Megyei Jogu Varos Onkormanyzata,HU,45000000,239024-2022,2022
Porsche Bank Hungaria Zartkoruen Mukodo Rt.,a.cseh@porschebank.hu,HUN,Budapest,http://www.porschebank.hu,Fay utca 27.,160429174.0,Univerzal Beszerzo Korlatolt Felelossegu Tarsasag,HU,34100000,048400-2020,2020
EnerGreen Line Szolgáltató Korlátolt Felelősségű Társaság,acs.gergely.andras@gmail.com,HUN,Budaörs,,Csiki Utca 18,35765036.00,Magyar Agrár- és Élettudományi Egyetem,HUN,50711000,483557-2025,2025
I.T.A. Life Science Kft.,acs@ita-lifescience.hu,HUN,Budapest,https://www.ita-lifescience.hu,Villányi Út 78/A,54701605.00,Semmelweis Egyetem,HUN,38900000,457518-2025,2025
SZIN-KER ÉPÍTŐ Kereskedelmi és Szolgáltató Kft.,aczelszvetlana@szinkerepito.hu,HUN,Budapest,,Tarkarét utca 2.,37122799.00,Budapest Főváros II. Kerületi Önkormányzat,HUN,45210000,409739-2024,2024
Adacsvilla Turisztikai Szolgáltató és Kereskedelmi Kft.,adacsvilla@gmail.com,HUN,Kunadacs,,Bem  Utca 2.,1133604877.00,Székesfehérvári Egyházmegye,HUN,45000000,8119-2024,2024
"""ADALEX TEAM"" Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",adalexteam@gmail.com,HUN,Nyíregyháza,,Őz Köz 44.,,E.ON Dél-dunántúli Áramhálózati Zrt.,HUN,71323100,697876-2025,2025
MVM Next Energiakereskedelmi Zrt.,adam.attila@mvm.hu,HUN,Budapest,https://www.mvmenergiakereskedo.hu,II. János Pál pápa Tér 20,68189330.00,"TiszaSzolg 2004 Közszolgáltató, Vagyonkezelő és Gazdaságfejlesztő Korlátolt Felelősségű Társaság",HUN,09000000,641963-2025,2025
Soloron 40 Zártkörűen Működő Részvénytársaság,adam.bonde@soloron.hu,HUN,Budapest,,Kálmán Imre Utca  1,,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,HUN,72268000,98648-2024,2024
INTERTÁR Raktározási- és Kereskedelmi Szolgáltató Korlátolt Felelősségű Társaság,adamcsek.angelika@multigroup.hu,HUN,Kistarcsa,https://www.intertar.hu,Szabadság Út 56/a,499492616.00,E.ON Észak-dunántúli Áramhálózati Zrt.,HUN,45232220,583920-2024,2024
Adamex Ker. és Szolg. Kft,adamex@adamex.hu,HUN,Pápa,,Bella u. 3.,426395160,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,HUN,34600000,9124-2025,2025
ÁBRIS Informatikai és Tanácsadó Kft.,adam.godry@abrisconsult.com,HUN,Budapest,,Seregély Utca 20.,1344612352.00,Magyar Államkincstár,HUN,72230000,66521-2025,2025
FALCO Zrt,adam.horvath@falco-rec.hu,HUN,Szombathely,,Zanati  Ut 26,229500000.0,Technologiai es Ipari Miniszterium,HU,90500000,608177-2022,2022
Juhász Ádám,adamjuhaszadam@gmail.com,HUN,Budapest,,Liliom utca 50. 2 30,,Építési és Közlekedési Minisztérium,HUN,71220000,636934-2025,2025
Colonnade Insurance S.A. Magyarországi Fióktelepe,adam.kalina@colonnade.hu,HUN,Budapest,https://www.colonnade.hu,Váci út 23-27.,63900000.00,Széchenyi Alapok Kockázati Tőkealap-kezelő Zártkörűen Működő Részvénytársaság,HUN,66510000,352607-2025,2025
Karlovecz Ádám egyéni vállalkozó,adam.karlovecz@gmail.com,HUN,Budapest,,Haller Utca 26.,,Zsámbék Város Önkormányzata,HUN,71300000,57004-2024,2024
ArchiFM International Korlátolt Felelősségű Társaság,adam.korbuly@archifm.net,HUN,Budapest,https://www.archifm.net,Záhony utca  7.,149391000.00,Magyar Nemzeti Bank,HUN,72514000,523667-2024,2024
VAMAV Vasúti Berendezések Kft.,adam.kovacs@vamav.hu,HUN,Gyöngyös,,Gyártelep utca 1.,170151233.00,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,HUN,34946000,677144-2025,2025
"Magyar Vagon Vasúti Járműgyártó, Javító és Karbantartó Korlátolt Felelősségű Társaság",adam-liszkai.katalin@mav-vagon.hu,HUN,Szolnok,,Kőrösi út 1-3.,23784933222,MÁV-START Vasúti Személyszállító Zrt.,HUN,50220000,14575-2025,2025
MédiaLOG-DMHM Logisztikai Zrt.,adam.mandl@mlog.hu,HUN,Budapest,https://www.mlog.hu,"1225 Budapest, Campona utca 1. DC10. ép.",340199594.00,Közbeszerzési és Ellátási Főigazgatóság,HUN,22200000,50262-2025,2025
Marczi Skate Kft.,adam.marczi@marcziskate.hu,HUN,Budapest,,Váci Út 168/H,93695258.00,Újpesti Jégkorong Akadémia Nonprofit Korlátolt Felelősségű Társaság,HUN,37400000,443184-2024,2024
AbbVie Gyógyszerkereskedelmi Kft.,adam.mikola@abbvie.com,HUN,Budapest,,Lechner Ödön fasor  7.,41939636000.00,Nemzeti Egészségbiztosítási Alapkezelő,HUN,33690000,197299-2024,2024
FUJIFILM (HUNGARY) Kft.,adam.philipp@fujifilm.com,HUN,Budapest,,Ceglédi utca 2.,9234040670.00,Közbeszerzési és Ellátási Főigazgatóság,HUN,33100000,627605-2025,2025
PlankTronic Innovations Korlátolt Felelősségű Társaság,adam.plank@planktronic.hu,HUN,Budapest,,Budenz út 13,127792600.00,Győr-Moson-Sopron Vármegyei Petz Aladár Egyetemi Oktató Kórház,HUN,33184200,335392-2025,2025
AS428 Networks Szolgáltató Korlátolt Felelősségű Társaság,adam@szurmay.systems,HUN,Vác,,Keszeg Utca 56. A/1/2,2387900.00,Széchenyi István Egyetem,HUN,30213300,391679-2024,2024
Adaptatio-M Tanácsadó Korlátolt Felelősségű Társaság,adaptatiom@gmail.com,HUN,Budapest,https://www.adaptatiom.hu,Báthori Utca 3.,210000.00,Pécs Megyei Jogú Város Önkormányzata,HUN,71241000,246813-2025,2025
Versegi Ágnes E.V.,adarnyik@gmail.com,HUN,Kiskunhalas,,Kamilla Utca 1,8813527.00,ZalaZONE InnoTech Innovációs és Technológiai Transzfer Központ Nonprofit Korlátolt Felelősségű Társaság,HUN,31214000,328873-2025,2025
Vendomatic Hungary Korlátolt Felelősségű Társaság,adel.donath@vendomatic.hu,HUN,Kisköre,,Alkotmány Út 3,100000000.00,Szegedi Tudományegyetem,HUN,39000000,278216-2025,2025
"EKOSERT Építő-, Szolgáltató és Kereskedelmi Kft",adel@ekosert.hu,HUN,Nagykanizsa,,Récsei Utca 4.,48570256,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,HUN,42130000,54520-2025,2025
UTB Envirotec,adeli@utb.hu,HUN,Budapest,https://www.utb.hu,"Strada Lomb u.15., Nr. 15",29248675,APA TARNAVEI MARI SA,ROU,45259900,500675-2025,2025
Á-Dent Fogászati Kereskedelmi és Szolgáltató Kft.,adentkft@adent.hu,HUN,Szeged,,Pacsirta Utca 1.,,Pécsi Tudományegyetem,HUN,33130000,737943-2025,2025
Adept Enviro Korlátolt Felelősségű Társaság,adeptenviro@adeptenviro.com,HUN,Budapest,,Budafoki Út 70,2899547500.00,Nitrokémia Környezetvédelmi Tanácsadó és Szolgáltató Zártkörűen működő részvénytársaság,HUN,71900000,813-2025,2025
Adix-Trade Korlátolt Felelősségű Társaság,adix@adix.hu,HUN,Debrecen,https://www.adix.hu,Házgyár Utca 13.,114000000.00,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,HUN,33700000,609260-2025,2025
Dóm Tefu Kereskedelmi és Szolgáltató KFT.,adler96@adler96.hu,HUN,Márfa,,Fő Út 45.,84000000.00,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,HUN,60182000,148551-2025,2025
BORD Építész Stúdió Korlátolt Felelősségű Társaság,admin@bordstudio.hu,HUN,Budapest,,Felső Erdősor 3. III/22.,,Cívis Ház Zártkörűen Működő Részvénytársaság,HUN,71240000,754884-2025,2025
Geomega Földtani és Környezetvédelmi Kutató-Szolgáltató Kft.,admin@geomega.hu,HUN,Budapest,http://www.geomega.hu/,Mester  Utca 4. II/2.,120178500.00,Radioaktív Hulladékokat Kezelő Közhasznú Nonprofit Kft.,HUN,71352130,592508-2024,2024
GINKGO-Zöld Építész Iroda Kft.,admin@ginkgoarchitects.com,HUN,Tiszaújváros,,Tompa Mihály utca 40.,,Dunamelléki Református Egyházkerület,HUN,71220000,172161-2025,2025
NRDS Solutions Kft,administration@nrds-solutions.com,HUN,Budapest,,Szt Istvan Ter 11b,1640000000.00,Autóipari Próbapálya Zala Korlátolt Felelősségű Társaság,HUN,48610000,833743-2025,2025
THDG Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,administration@thdg.hu,HUN,Budapest,https://www.thdg.hu,Reitter Ferenc Utca 132. B. ép,,OPTESZ OPUS Energetikai Támogató Zártkörűen Működő Részvénytársaság,HUN,38554000,864421-2025,2025
ODD Consulting Kft.,administrator@odd.hu,HUN,Budapest,,Lovas Út 18. II/7,,OPTESZ OPUS Energetikai Támogató Zártkörűen Működő Részvénytársaság,HUN,38554000,864421-2025,2025
Jázmin Fodrászkellék Kft.,admin@jazmindrogeria.hu,HUN,Sopron,,Ferenczy János utca.  42,851180.00,Soproni Szakképzési Centrum,HUN,39162110,650825-2024,2024
Plant Industrial Engineering Korlátolt Felelőségű Társaság,admin@piengineering.hu,HUN,Budapest,https://www.piengineering.hu,Váchartyán Utca 2,354543671.00,BKM Budapesti Közművek Nonprofit Zártkörűen Működő Részvénytársaság,HUN,50800000,600420-2025,2025
Prediag Kereskedelmi Kft,admin@prediag.hu,HUN,Budapest,,Óbor Köz 1,43824514.00,Magyar Honvédség Egészségügyi Központ,HUN,33696500,199706-2024,2024
Cichorium Korlátolt Felelősségű Társaság,admontem73@gmail.com,HUN,Csomád,,Kossuth Lajos  Út 79.,140000000.00,BKM Budapesti Közművek Nonprofit Zártkörűen Működő Részvénytársaság,HUN,77211400,146792-2024,2024
Aditus Tanácsadó és Szolgáltató Zrt.,adorjanb@aditus.hu,HUN,Budapest,https://www.aditus.hu,Báthori Utca 3 I. em,,Nemzeti Innovációs Ügynökség Nonprofit Zártkörűen Működő Részvénytársaság,HUN,80420000,369841-2025,2025
Adorján-Bau Kft,adorjanbaukft@gmail.com,HUN,Budapest,https://www.adorjan-bau.hu,Petőfi Ùt 160,989275000.00,ELMŰ Hálózati Kft.,HUN,45232220,513172-2024,2024
Interelectronic Hungary KFT,adrian.iliescu@interelectronic.net,HUN,Tarnok,https://www.interelectronic.hu,"Strada Pacsirtamezo, utca 3 D/1",,SC REMONI TECHNOLOGIES RO SRL,ROU,42990000,34052-2024,2024
Chief Antidote Zrt.,adri@cubedrop.hu,HUN,Szentendre,,Rózsa utca 23.,,Közbeszerzési és Ellátási Főigazgatóság,HUN,33631600,465184-2025,2025
BIOCENTRUM Környezetvédelmi és Vízgazdálkodási Kft.,adrienn.csonka@biocentrum.eu,HUN,Gyöngyösoroszi,https://www.biocentrum.eu,Ércelő út 1,158209542.00,MÁV Szolgáltató Központ Zártkörűen Működő Részvénytársaság,HUN,90700000,754312-2025,2025
VFT Zrt.,adrienn.fejes@vft.hu,HUN,Budapest,,Petzvál József utca 23/A.,6249974604.00,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,HUN,72260000,247026-2025,2025
SMP Solutions Zrt.,adrienn.kun@smp.hu,HUN,Budapest,,Fiastyúk Utca 71/b,12553178920.00,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,HUN,72268000,221639-2024,2024
Trendency Online Alkalmazásfejlesztő Zártkörűen Működő Részvénytársaság,adrienn.nagy@trendency.hu,HUN,Budapest,https://www.trendency.hu,Knézits Utca 12.fszt.3,16500000000.00,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,HUN,72260000,622879-2025,2025
Fuji Europe Corporation GmbH Magyarországi Fióktelepe,ad.salusinszky@fuji-euro.de,HUN,Budapest,,Növény Utca 6-10.,153997950.00,Rudolf Kalman Óbudai Egyetemért Alapítvány,HUN,31712100,196127-2025,2025
AEGOPOLIS Mérnökiroda Korlátolt Felelőssségű Társaság,aegopoliskft@gmail.com,HUN,Kecskemét,,Nagy László Utca 2. F. lépcsőház földszint 8. ajtó,598425197.00,Védelmi Beszerzési Ügynökség Zártkörűen Működő Részvénytársaság,HUN,71631000,368818-2025,2025
Mediator Group Reklamugynokseg Korlatolt Felelossegu Tarsasag,a.farkasvolgyi@mediator.hu,HUN,Budapest,,Becsi ut 58.,500000000.0,Nemzeti Kommunikacios Hivatal,HU,79342200,297296-2020,2020
AFLAC BAU Korlátolt Felelősségű Társaság,aflacbaukft@gmail.com,HUN,Miskolc,,Bajcsy-Zsilinszky Endre Utca 17. 6. em,2493293532.00,Matyó Öntözési Közösség Öntözési Szolgáltató Kft.,HUN,45232120,543506-2024,2024
Aflatoxin Kereskedelmi és Szolgáltató KFT.,aflatoxinkft@gmail.com,HUN,Hajdúbagos,https://www.aflatoxin.hu,Bocskai Utca 85,326745209.00,Büntetés-végrehajtás Gazdasági Ellátó Intézete,HUN,90921000,474870-2025,2025
Lukács és Tamás Autókereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,agerman@lukacsestamas.hu,HUN,Vác,,Kazinczy Lajos Utca 1,90817936.00,Baranya Vármegyei Kormányhivatal,HUN,34100000,336686-2025,2025
Archabit Korlátolt Felelősségű Társaság,agg.benedek@archabit.hu,HUN,Budapest,https://www.archabit.com,Nagytétényi Út  48-50.,64440000.00,Budapest Főváros XI. Kerület Újbuda Önkormányzata,HUN,71240000,334513-2024,2024
Alfa Gázgépész Korlátolt Felelősségű Társaság,aggkft@gmail.com,HUN,Siklós,,Járó Péter Utca 36 2167/6,78500000.00,Építési és Közlekedési Minisztérium,HUN,71320000,564199-2024,2024
Mettech Meteorológiai Eszköz Gyártó és Forgalmazó Betéti Társaság,agnes.bodo@mettech.hu,HUN,Budapest,,Céltábla Utca 12.,92768400.00,HungaroMet Magyar Meteorológiai Szolgáltató Nonprofit Zártkörűen Működő Részvénytársaság,HUN,38124000,413148-2025,2025
Ágnes Bútorbolt Miskolc - Fehér Lajosné E.V.,agnesbutormail@gmail.com,HUN,Miskolc,https://www.agnesbutor.hu,Adler Károly Utca 42,,Kalán Néni Összefogás Egyesület,HUN,34110000,85216-2024,2024
Metal-Carbon Kereskedelmi Kft.,agnes.fabian@metalcarbon.hu,HUN,"Budapest, IX.",https://www.metalcarbon.hu,Gubacsi Út 8/a,1850441.59,MVM Mátra Energia Zártkörűen Működő Részvénytársaság,HUN,42412110,38932-2025,2025
Haberkorn Műszaki Termékeket Gyártó és Forgalmazó Korlátolt Felelősségű Társaság,agnes.fur@haberkorn.hu,HUN,Budapest,,Tündérfürt Utca 3.,30140245.00,MÁV Szolgáltató Központ Zártkörűen Működő Részvénytársaság,HUN,44500000,816458-2025,2025
XX-CHARGE Gyártó és Kereskedelmi Korlátolt Felelősségű Társaság,agnes.gyulai77@gmail.com,HUN,Budapest,,Nánási Út 37-39. E. ép. 2. em. 925. ajtó,52309529.00,Rudolf Kalman Óbudai Egyetemért Alapítvány,HUN,38970000,807494-2025,2025
James and Tailor Consulting Tanácsadó és Szolgáltató Korlátolt Felelősségű Társaság,agnes.janosa@gmail.com,HUN,Nemesgörzsöny,https://www.jamesandtailor.hu,Kossuth Utca 13.,120000000.00,Nemzeti Média- és Hírközlési Hatóság,HUN,79313000,26720-2024,2024
Chint Central East Europe Korlátolt Felelősségű Társaság,agnes.karteszi@chint-cee.com,HUN,Budapest,,Maros Utca 25,,E.ON Gazdasági Szolgáltató Korlátolt Felelősségű Társaság,HUN,31213200,127320-2025,2025
R34DY Zártkörűen Működő Részvénytársaság,agnes.kezdody@r34dy.io,HUN,Budaörs,,Hegyalja Utca 17.,16800000000.00,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,HUN,72268000,154423-2025,2025
FaceKom Korlátolt Felelősségű Társaság,agnes.pesti@facekom.com,HUN,Budapest,,Deák Ferenc Tér 3,138000000.00,Nemzeti Útdíjfizetési Szolgáltató Zártkörűen Működő Részvénytársaság,HUN,72000000,731573-2024,2024
PirulaPatika Kft.,agnes.pirulapatika@gmail.com,HUN,Érd,https://www.pirulapatika.hu,Balatoni Út 66,1083060574.00,Büntetés-végrehajtás Gazdasági Ellátó Intézete,HUN,33600000,241326-2025,2025
"Szigmavill Mérnöki, Kereskedelmi, és Szolgáltató Bt.",agnes.straub@gmail.com,HUN,BUDAPEST,,Kondorkert Utca 6/b,432104.00,MVM Émász Áramhálózati Kft.,HUN,31213300,467632-2025,2025
Microtrade 2002 Kft,agnes.tisza@microtrade.hu,HUN,Budapest,,Hős utca 1. A. ép,6037920.00,Molekuláris- Ujjlenyomat Kutató Központ Nonprofit Korlátolt Felelősségű Társaság,HUN,33100000,209313-2024,2024
METRO Kereskedelmi Kft.,agnes.tomasovszki@metro.co.hu,HUN,Budaörs,,Keleti Utca 3.,11128003.00,Fővárosi Állat - és Növénykert,HUN,15800000,686611-2025,2025
Dér Lajos István Egyéni Vállalkozó,agnes.vegh79@gmail.com,HUN,Orosháza,,Móricz Zsigmond Utca 40.,40336715.00,Fővárosi Állat - és Növénykert,HUN,15700000,522589-2025,2025
