id,email,company,org_number,sector_name,city,address,phone,hr_email,website,linkedin_url,employees_count,tier,campaign_status,last_contacted,created_at
3449,info@secgrupa.com,SEC NORGE AS,898125882,Utleie av arbeidskraft og andre personaladministrative tjenester,STORD,Kårevikstølen 47,,,,,948,T2,pending,,2026-04-14 15:37:00.460469
41,post@vikarkompaniet.no,VIKARKOMPANIET AS,914274311,Utleie av arbeidskraft og andre personaladministrative tjenester,KOLBOTN,Kapellveien 18,66 82 01 00,olav@vkrekruttering.no; henning@vikarkompaniet.no; annemette@vikarkompaniet.no,www.vikarkompaniet.no,,913,T2,pending,,2026-04-14 15:37:00.460469
42,post@nordiccare.no,NORDIC CARE AS,995623811,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Sandakerveien 114B,,fakturamottak@nordiccare.no; post@nordiccare.no; vikar@nordiccare.no,www.nordiccare.no,,887,T2,pending,,2026-04-14 15:37:00.460469
161,info@kcadeutag.com,KCA DEUTAG DRILLING NORGE AS,918357688,Boretjenester tilknyttet utvinning av råolje og naturgass,BLOMSTERDALEN,Espehaugen 37,55 98 68 00,,www.kcadeutag.com,,885,T2,pending,,2026-04-14 15:37:00.460469
3586,info@novumc.com,WNS POMORZE SP. Z O.O NUF,990060142,Utleie av arbeidskraft og andre personaladministrative tjenester,DRAMMEN,Havnegata 10,,,,,863,T2,pending,,2026-04-14 15:37:00.460469
422,rosenberg@worleyparsons.no,ROSENBERG WORLEY AS,984329075,Bygging av sivile skip og flytende materiell,HUNDVÅG,Bangarvågsgata 15,51 93 10 00,,www.worley.com,,854,T2,pending,,2026-04-14 15:37:00.460469
43,mail@vard.com,VARD GROUP AS,980100820,Bygging av sivile skip og flytende materiell,ÅLESUND,Skansekaia 2,70 21 06 00,csc@vard.com; mail@vard.com,www.vard.com,,844,T2,pending,,2026-04-14 15:37:00.460469
235,IKMtesting@ikm.no,IKM TESTING AS,964381224,Andre tjenester tilknyttet utvinning av råolje og naturgass,SOLA,Ljosheimvegen 14,51 64 90 00,,,,820,T2,pending,,2026-04-14 15:37:00.460469
341,wgmn.frontdesk@woodplc.com,WOOD GROUP NORWAY AS,976802357,Andre tjenester tilknyttet utvinning av råolje og naturgass,SANDEFJORD,Fokserødveien 12,33 44 66 00,,www.woodgroup.com,,803,T2,pending,,2026-04-14 15:37:00.460469
82,post@boreal.no,BOREAL SJØ AS,974208849,Innenriks kystruter med passasjerer,HAMMERFEST,Hamnegata 3,78 40 70 00,,,,778,T2,pending,,2026-04-14 15:37:00.460469
1919,firmapost@thn.no,TORGHATTEN NORD AS,993205117,Innenriks kystruter med passasjerer,TROMSØ,Kirkegata 4,90 62 07 00,,www.torghatten-nord.no,,752,T2,pending,,2026-04-14 15:37:00.460469
325,subsea7communications.norway@subsea7.com,SUBSEA 7 NORWAY AS,936742475,Andre tjenester tilknyttet utvinning av råolje og naturgass,STAVANGER,Kanalsletta 9,51 72 50 00,,,,733,T2,pending,,2026-04-14 15:37:00.460469
44,fas@fosdalen.no,FOSDALEN AS,993061832,Utleie av arbeidskraft og andre personaladministrative tjenester,STEINKJER,Kongens gate 12,969 18 507,fas@fosdalen.no,www.fosdalen.no,,727,T2,pending,,2026-04-14 15:37:00.460469
45,post@cosl.no,COSL OFFSHORE MANAGEMENT AS,991006494,Boretjenester tilknyttet utvinning av råolje og naturgass,SANDNES,Vestre Svanholmen 4,51 95 09 00,user@domain.com; post@cosl.no,www.cosl.no,,706,T2,pending,,2026-04-14 15:37:00.460469
256,firmapost@lbo.no,LINJEBYGG AS,929768396,Andre tjenester tilknyttet utvinning av råolje og naturgass,MOLDE,Grandfjæra 22A,97 50 70 00,,www.linjebygg.no,,681,T2,pending,,2026-04-14 15:37:00.460469
46,t.sorlie@pacuramed.no,PACURAMED AS,993577839,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Brynsveien 13,23 23 15 15,helse@pacuramed.no; bestilling@pacuramed.no,www.pacuramed.no,,649,T2,pending,,2026-04-14 15:37:00.460469
47,post@solvtrans.no,SØLVTRANS REDERI AS,992797339,Innenriks sjøfart med gods,ÅLESUND,Skansekaia 4B,,user@domain.com; media@solvtrans.no; post@solvtrans.no,www.solvtrans.no,,629,T2,pending,,2026-04-14 15:37:00.460469
48,post@temp-team.no,TEMP TEAM AS,987445378,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Klingenberggata 7B,22 05 96 00,post@temp-team.no,www.temp-team.no,,599,T2,pending,,2026-04-14 15:37:00.460469
49,post@rtcoffshore.no,RTC CONSULTANCY AS,918523480,Utleie av arbeidskraft og andre personaladministrative tjenester,SKIEN,Torggata 8,+4735594000,post@rtcoffshore.no,www.rtcoffshore.no,,577,T2,pending,,2026-04-14 15:37:00.460469
3581,post@workshop.no,WORKSHOP BEMANNING & KOMPETANSE AS,988232637,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Standardveien 1,21 50 30 90,post@workshop.no; nikolai.grundt.ileby@workshop.no,www.workshop.no,,571,T2,pending,,2026-04-14 15:37:00.460469
50,post@pecus.no,PECUS AS,899261062,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Øvre Slottsgate 15B,,post@pecus.no; sindre@pecus.no; pelle@pecus.no,www.pecus.no,,562,T2,pending,,2026-04-14 15:37:00.460469
51,post@helsenor.no,KONSTALI HELSENOR AS,932222140,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Støperigata 2,22 01 15 00,post@helsenor.no,www.helsenor.no/,,560,T2,pending,,2026-04-14 15:37:00.460469
52,post.no@tdw.com,TIDEWATER MARINE AS,930395404,Forsyning for offshore,SANDNES,Strandgata 5,51 60 90 00,ir@tdw.com; twilson@tdw.com; cguidry@tdw.com,www.tdw.com,,551,T2,pending,,2026-04-14 15:37:00.460469
2449,accounts@dof.no,DOF SJØ AS,991051945,Forsyning for offshore,STOREBØ,,56 18 10 00,,,,543,T2,pending,,2026-04-14 15:37:00.460469
53,post.wno@wartsila.com,WÄRTSILÄ NORWAY AS,940193575,Reparasjon og vedlikehold av maskiner,RUBBESTADNESET,Wichmannvegen 3,53 42 25 00,firstname.lastname@wartsila.com; availablelanguages@odata.type,www.wartsila.com,,536,T2,pending,,2026-04-14 15:37:00.460469
1820,post@mantena.org,MANTENA AS,984040849,Reparasjon og vedlikehold av andre sivile transportmidler,OSLO,Schweigaards gate 15B,,,www.mantena.org,,518,T2,pending,,2026-04-14 15:37:00.460469
3064,kha@euroressurs.com,EURORESSURS AS,919263164,Utleie av arbeidskraft og andre personaladministrative tjenester,SANDNES,Koppholen 6,901 51 675,,www.euroressurs.com,,512,T2,pending,,2026-04-14 15:37:00.460469
3220,post@langset.no,LANGSET SOLUTIONS AS,959718393,Utleie av arbeidskraft og andre personaladministrative tjenester,MOLDE,Gammelseterlia 5,71 21 48 80,,,,491,T2,pending,,2026-04-14 15:37:00.460469
3404,idar.fuglseth@gmail.com,REM-POL RESOURCES NORWAY AS,991489339,Utleie av arbeidskraft og andre personaladministrative tjenester,GURSKEN,Myklebust 227,90521063,,,,481,T2,pending,,2026-04-14 15:37:00.460469
54,westcon@westcon.no,WESTCON YARDS AS,930720313,Reparasjon og vedlikehold av sivile skip og båter,ØLENSVÅG,Jektevikvegen 45,53 77 50 00,karriere@westcon.no,www.westcon.no,,451,T2,pending,,2026-04-14 15:37:00.460469
55,crew@bube.no,BB CREWING AS,990759499,Forsyning for offshore,LYSAKER,Vollsveien 4,,crew@bube.no; ops@bube.no,www.bube.no,,447,T2,pending,,2026-04-14 15:37:00.460469
56,jorgen@pilarpersonell.no,PILAR PEOPLE AS,923387625,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Fridtjof Nansens plass 4,992 91 930,mikkel@pilarpersonell.no; monika@pilarpersonell.no; mads@pilarpersonell.no,www.pilarpersonell.no,,436,T2,pending,,2026-04-14 15:37:00.460469
146,info@interwell.com,INTERWELL NORWAY AS,980404048,Boretjenester tilknyttet utvinning av råolje og naturgass,RØYNEBERG,Moseidsletta 34,40 00 43 99,,www.interwell.com,,409,T2,pending,,2026-04-14 15:37:00.460469
57,support@jobbkretser.no,JOBBKRETSER AS,915864988,Utleie av arbeidskraft og andre personaladministrative tjenester,GODVIK,Alvøveien 154B,55 60 78 75,support@jobbkretser.no,www.jobbkretser.no,,408,T2,pending,,2026-04-14 15:37:00.460469
437,electro@vard.com,VARD ELECTRO AS,878634772,Bygging av sivile skip og flytende materiell,TENNFJORD,Tennfjordvegen 113,70 21 07 50,,vard.com,,399,T2,pending,,2026-04-14 15:37:00.460469
239,havard@islandoffshore.com,ISLAND OFFSHORE MANAGEMENT AS,984285310,Andre tjenester tilknyttet utvinning av råolje og naturgass,ULSTEINVIK,Stålhaugen 12,70 00 86 00,,,,397,T2,pending,,2026-04-14 15:37:00.460469
3218,aud.fossoey@n-lt.no,LANDBRUKSTENESTER SOGN SA,971364041,Utleie av arbeidskraft og andre personaladministrative tjenester,GAUPNE,Pyramiden,90962157,,www.landbrukstenester-sogn.no,,395,T2,pending,,2026-04-14 15:37:00.460469
58,kunderservice@schindler.com,SCHINDLER AS,919876522,Reparasjon og vedlikehold av maskiner,VENNESLA,Drivenesvegen 24,38 15 11 00,kundeservice@schindler.com,schindler.no,,370,T2,pending,,2026-04-14 15:37:00.460469
95,tore.thorkildsen@bksas.no,BKS INDUSTRI AS,993106305,Bygging av sivile skip og flytende materiell,SUNDE I SUNNHORDLAND,Sunde industriområde 3,97 02 94 53,post@bksas.no; bruker@domene.no,www.bksas.no,,367,T2,pending,,2026-04-14 15:37:00.460469
368,service@framo.no,FRAMO SERVICES AS,945967765,Bygging av sivile skip og flytende materiell,FLORVÅG,Florvågvegen 39,55 99 90 00,,,,362,T2,pending,,2026-04-14 15:37:00.460469
59,salg@no.toyota-industries.eu,TOYOTA MATERIAL HANDLING NORWAY AS,925806005,Reparasjon og vedlikehold av maskiner,MALVIK,Vuluvegen 331,73 82 73 00,adresse@eksempel.no; noen@eksempel.no,www.toyota-forklifts.no,,348,T2,pending,,2026-04-14 15:37:00.460469
2407,office@rostein.com,ROSTEIN AS,976337026,Innenriks sjøfart med gods,HARØY,Støholmvegen 47,71 27 56 50,,,,344,T2,pending,,2026-04-14 15:37:00.460469
441,arendal@viking-life.com,VIKING LIFE-SAVING EQUIPMENT NORWAY AS,940411696,Bygging av sivile skip og flytende materiell,FÆRVIK,Tybakken 90,37 05 85 00,,,,341,T2,pending,,2026-04-14 15:37:00.460469
3517,erling@tmtk.no,TMTK UAB,988693006,Utleie av arbeidskraft og andre personaladministrative tjenester,LT-03107 VILNIUS,Teatro 9B,,,,,338,T2,pending,,2026-04-14 15:37:00.460469
1918,firmapost@torghatten-midt.no,TORGHATTEN MIDT AS,992620447,Innenriks kystruter med passasjerer,TRONDHEIM,Brattørkaia 17B,73 89 07 00,,www.torghatten-midt.no,,334,T2,pending,,2026-04-14 15:37:00.460469
60,post@tsgroup.com,TS GROUP AS,988251399,Utleie av arbeidskraft og andre personaladministrative tjenester,PORSGRUNN,Versvikvegen 6B,,bente.hellevik@tsgroup.com; ingri.nordahl@tsgroup.com; mari.dewey@tsgroup.com,www.tsgroup.com,,333,T2,pending,,2026-04-14 15:37:00.460469
112,post.norway@harbourenergy.com,HARBOUR ENERGY NORGE AS,985224323,Utvinning av naturgass,STAVANGER,Jåttåflaten 27,51 82 24 00,,harbourenergy.com,,327,T2,pending,,2026-04-14 15:37:00.460469
61,postpp@propartner.no.no,JJS PROSJEKTPARTNER AS,990787328,Utleie av arbeidskraft og andre personaladministrative tjenester,HAMMERFEST,Verkstedveien 34,40 00 70 81,postpp@propartner.no,www.prosjektpartner.biz,,327,T2,pending,,2026-04-14 15:37:00.460469
62,rikard.samuelsson@lakarleasing.se,LEGELEASING NORGE AS,894186232,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Kristian IVs gate 13,468124422,intresse@lakarleasing.se; ssk@lakarleasing.se; kontakt@legeleasing.no,www.lakarleasing.se,,303,T2,pending,,2026-04-14 15:37:00.460469
1807,thorleif.jakobsen@heli-one.com,HELI-ONE (NORWAY) AS,982715040,Reparasjon og vedlikehold av sivile luft- og romfartøy,SOLA,Stavanger Lufthavn Sola,51 94 14 00,,,,287,T2,pending,,2026-04-14 15:37:00.460469
63,info@ulstein.com,ULSTEIN VERFT AS,912447561,Bygging av sivile skip og flytende materiell,ULSTEINVIK,,70 00 80 00,psherman@wallaby.com; info@ulstein.com,www.ulstein.com,,276,T2,pending,,2026-04-14 15:37:00.460469
173,norway@eu.weatherford.com,WEATHERFORD NORGE AS,955516850,Boretjenester tilknyttet utvinning av råolje og naturgass,SANDNES,Stokkamyrveien 17,51 81 44 00,,,,270,T2,pending,,2026-04-14 15:37:00.460469
156,steinar.riise@expro.com,EXPRO NORWAY AS,991954023,Boretjenester tilknyttet utvinning av råolje og naturgass,TANANGER,Energivegen 12A,975 35 850,,,,264,T2,pending,,2026-04-14 15:37:00.460469
1920,post-ths@torghatten.no,TORGHATTEN SØR AS,975804224,Innenriks kystruter med passasjerer,HORTEN,Rustadbrygga 3,33 03 17 40,,www.torghatten.no,,250,T2,pending,,2026-04-14 15:37:00.460469
3471,frode@solholmservice.no,SOLHOLM SERVICES AS,820914562,Utleie av arbeidskraft og andre personaladministrative tjenester,BERGEN,Tollbodallmenningen 5,975 90 647,,,,248,T2,pending,,2026-04-14 15:37:00.460469
1794,firmapost.floro@westcon.no,WESTCON YARD FLORØ AS,940748585,Reparasjon og vedlikehold av sivile skip og båter,FLORØ,Ole Aaserudgata 7,57 74 68 00,,www.westcon.no,,247,T2,pending,,2026-04-14 15:37:00.460469
3089,gjovik@leihjelp.no,GJØVIK AVLØSERLAG SA,971299738,Utleie av arbeidskraft og andre personaladministrative tjenester,GJØVIK,Rådhuset,907 24 268,,leihjelp.no,,242,T2,pending,,2026-04-14 15:37:00.460469
64,vwo@jks.no,JKS NORGE AS,991922245,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Karenslyst allé 16,22 17 11 00,mrssmith@dynamicweb.com; post@jks.no; mrsmith@dynamicweb.com,www.jks.no,,241,T2,pending,,2026-04-14 15:37:00.460469
65,post@vacant.no,VACANT HELSE AS,995439913,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Nydalsveien 36B,23 05 55 55,vikar@vacant.no,www.vacant.no,,240,T2,pending,,2026-04-14 15:37:00.460469
87,nymo@jjuc.no,AS NYMO,914853052,Bygging av sivile skip og flytende materiell,GRIMSTAD,J. M. Uglands vei 14,37 29 23 00,lynneer@nymo.no; mjvath@nymo.no; nymo@nymo.no,www.nymo.no,,235,T2,pending,,2026-04-14 15:37:00.460469
3544,akvile@norvetuva.lt,UAB NORVETUVA NUF,888046402,Utleie av arbeidskraft og andre personaladministrative tjenester,LT-90162 PLUNGE,"UAB Norvetuva
Senamiescio aikste 6",+37061651550,,,,234,T2,pending,,2026-04-14 15:37:00.460469
76,post@walcon.no,WALCON INSTALLATION AS,990050341,Bygging av sivile skip og flytende materiell,FLORØ,Ole Aaserudgata 1,905 44 105,malgorzata.slomka@walcon.no; ronny.magnussen@walcon.no; lasse@walcon.no,walcon.no,,217,T2,pending,,2026-04-14 15:37:00.460469
77,tl@all10.no,ALL10 AS,914750210,Utleie av arbeidskraft og andre personaladministrative tjenester,STAVANGER,Auglendsmyrå 8,909 95 532,%20post@all10.no; post@all10.no,www.all10.no,,211,T2,pending,,2026-04-14 15:37:00.460469
78,ikmelektro@ikm.no,IKM ELEKTRO AS,977329000,Reparasjon og vedlikehold av elektrisk utstyr,SANDNES,Luramyrveien 79,51 81 17 30,faktura.ikmconsultants@ikm.no; ikmconsultants@ikm.no; salg.ikmconsultants@ikm.no,www.ikm.no,,208,T2,pending,,2026-04-14 15:37:00.460469
79,post@caera.no,CAERA AS,914159105,Utleie av arbeidskraft og andre personaladministrative tjenester,STAVANGER,Petroleumsveien 6,909 24 211,jobb@caera.no,www.caera.no,,208,T2,pending,,2026-04-14 15:37:00.460469
80,dsh@cba-eu.com,CBA FAGFORMIDLING AS,886032552,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Lørenveien 73A,930 13 999,navn@firma.no; dsh@cba-eu.com; post@cba-eu.com,www.cba-eu.com,,202,T2,pending,,2026-04-14 15:37:00.460469
319,financekrs@cameron.slb.com,SLB KRISTIANSAND AS,981919971,Andre tjenester tilknyttet utvinning av råolje og naturgass,KRISTIANSAND S,Andøyfaret 3,38 00 05 70,,cameron.slb.com,,201,T2,pending,,2026-04-14 15:37:00.460469
2939,torstein@bgpas.no,BERGEN PERSONAL AS,994480855,Utleie av arbeidskraft og andre personaladministrative tjenester,PARADIS,Wernersholmvegen 49,,,,,191,T2,pending,,2026-04-14 15:37:00.460469
115,av@vertikalservice.no,ARCHER VERTIKAL AS,991193979,Andre tjenester tilknyttet utvinning av råolje og naturgass,VOLDA,Furene 24,70 05 59 90,vs.post@archerwell.com; orjan.froyland@archerwell.com; martin.bogen@archerwell.com,www.vertikalservice.no,,188,T2,pending,,2026-04-14 15:37:00.460469
438,interiors@vard.com,VARD INTERIORS AS,968395890,Bygging av sivile skip og flytende materiell,ÅLESUND,Postvegen 2,70 21 06 00,,www.vard.com,,184,T2,pending,,2026-04-14 15:37:00.460469
168,ows@ows.no,ODFJELL WELL SERVICES NORWAY AS,983793347,Boretjenester tilknyttet utvinning av råolje og naturgass,TANANGER,Hammaren 19,51 64 84 00,,,,182,T2,pending,,2026-04-14 15:37:00.460469
234,post.ikmsubsea@ikm.no,IKM SUBSEA AS,891266022,Andre tjenester tilknyttet utvinning av råolje og naturgass,BRYNE,Nordlysvegen 7,96200210,,www.IKM.no,,178,T2,pending,,2026-04-14 15:37:00.460469
116,annchristin@people4you.no,PEOPLE4YOU AS,989439863,Utleie av arbeidskraft og andre personaladministrative tjenester,ASKIM,Rådhusgata 5,81 56 88 89,perarne.byhro@people4you.no; veronica@people4you.no; stanislava@people4you.no,www.people4you.no,,178,T2,pending,,2026-04-14 15:37:00.460469
3467,personell@skpersonell.no,SKUTEVIKEN PERSONELL AS,992897759,Utleie av arbeidskraft og andre personaladministrative tjenester,BERGEN,Kanalveien 51,48 24 43 99,,,,178,T2,pending,,2026-04-14 15:37:00.460469
117,firmapost@islandoffshore.com,ISLAND OFFSHORE CREWING AS,995955881,Andre tjenester tilknyttet utvinning av råolje og naturgass,ULSTEINVIK,Stålhaugen 12,70 00 86 00,user@domain.com,www.islandoffshore.com,,173,T2,pending,,2026-04-14 15:37:00.460469
3247,firmapost@manpower.no,MANPOWER STAFFING SERVICES AS,982299152,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Lakkegata 53,22 01 80 00,,www.manpower.no,,172,T2,pending,,2026-04-14 15:37:00.460469
129,post@focuscare.no,FOCUS CARE AS,989912151,Utleie av arbeidskraft og andre personaladministrative tjenester,TRONDHEIM,Tungavegen 30,477 90 009,post@focuscare.no; helge@focuscare.no; grete.finstad@focuscare.no,www.focuscare.no,,169,T2,pending,,2026-04-14 15:37:00.460469
147,post.archer.ot@archerwell.com,ARCHER OILTOOLS AS,968145843,Boretjenester tilknyttet utvinning av råolje og naturgass,SANDNES,Sandnesveien 358,51 30 88 00,,www.archerwell.com,,168,T2,pending,,2026-04-14 15:37:00.460469
3029,info.care.no@eccera.com,ECCERA CARE AS,883499182,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Kirkegata 15,23 10 00 60,,www.ecceracare.no,,163,T2,pending,,2026-04-14 15:37:00.460469
3582,anette.hoey@wilhelmsen.com,WILHELMSEN MARINE PERSONNEL (HONG KONG) LTD NUF,999587011,Utleie av arbeidskraft og andre personaladministrative tjenester,LYSAKER,"c/o Wilhelmsen Ship Management
Holding AS
Strandveien 20",957 05 661,,,,156,T2,pending,,2026-04-14 15:37:00.460469
516,mandal@um.no,UMOE MANDAL AS,947419501,Bygging av militære skip og fartøy,MANDAL,Gismerøyveien 205,38 27 92 00,,,,151,T2,pending,,2026-04-14 15:37:00.460469
153,contact@enhanced-drilling.com,ENHANCED DRILLING AS,978712606,Boretjenester tilknyttet utvinning av råolje og naturgass,STRAUME,Smålonane 16,+4756154000,,www.enhanced-drilling.com,,147,T2,pending,,2026-04-14 15:37:00.460469
2833,tba@ab-bemanning.no,AARSTAD & BJØRNHAUG BEMANNING AS,996559599,Utleie av arbeidskraft og andre personaladministrative tjenester,LILLEHAMMER,Nordre Grenseveg 15,99107199,,,,146,T2,pending,,2026-04-14 15:37:00.460469
120,info@aak.no,AAK ENERGY AS,944577106,Bygging av sivile skip og flytende materiell,STAVANGER,Bjødnabeen 4,91 16 08 00,,,,140,T2,pending,,2026-04-14 15:37:00.460469
2357,vidar@eidsvaag.no,EIDSVAAG AS,975972194,Innenriks sjøfart med gods,DYRVIK,Gurvikdalsveien 16,72 44 70 00,,,,140,T2,pending,,2026-04-14 15:37:00.460469
3025,post@dukon.no,DUKON AS,996541444,Utleie av arbeidskraft og andre personaladministrative tjenester,ARENDAL,"Tromøysund Brygge
Krøgenes bryggevei 17",901 04 636,,,,137,T2,pending,,2026-04-14 15:37:00.460469
2893,post@amploy.no,AMPLOY AS,918697780,Utleie av arbeidskraft og andre personaladministrative tjenester,BRYNE,Pauline Wiigs veg 4,468 08 959,,www.amploy.no,,136,T2,pending,,2026-04-14 15:37:00.460469
2340,post@aqs.no,AQS REDERI AS,917087237,Innenriks sjøfart med gods,FLATANGER,Sliperiveien 19,480 66 800,,www.aqs.no,,132,T2,pending,,2026-04-14 15:37:00.460469
419,firmapost@psw.no,PSW POWER & AUTOMATION AS,982574145,Bygging av sivile skip og flytende materiell,ÅGOTNES,Bleivassvegen 7,56 31 34 00,,www.psw.no,,130,T2,pending,,2026-04-14 15:37:00.460469
2337,mailbox@wilsonship.no,WILSON MANAGEMENT AS,952953842,Utenriks sjøfart med gods,LAKSEVÅG,Damsgårdsveien 135,55 30 82 00,,,,130,T2,pending,,2026-04-14 15:37:00.460469
3432,post@safejob.no,SAFEJOB ENERGY AS,916456980,Utleie av arbeidskraft og andre personaladministrative tjenester,BERGEN,Fjøsangerveien 57,913 81 081,,,,130,T2,pending,,2026-04-14 15:37:00.460469
297,arild.moe@ramco.no,RAMCO NORWAY AS,934287525,Andre tjenester tilknyttet utvinning av råolje og naturgass,FLORØ,Botnaneset 61,57 75 43 00,,www.ramco.no,,129,T2,pending,,2026-04-14 15:37:00.460469
1877,info@fjordline.com,FJORD LINE AS,910310895,Utenriks sjøfart med passasjerer,EGERSUND,Elganeveien 1,81 53 35 00,,www.fjordline.com,,125,T2,pending,,2026-04-14 15:37:00.460469
3024,ss@dreamwork.no,DREAMWORK SOLUTIONS AS,995419408,Utleie av arbeidskraft og andre personaladministrative tjenester,OSLO,Karvesvingen 7,,,,,122,T2,pending,,2026-04-14 15:37:00.460469
